-793.5489226869455	74.77465145754118	5.423193916349817	-269.9038022813688
-792	75	6	-270
-776	145	-62	-563
-773.0543736140866	135.21671810989588	92.38379232908633	-270.2851881083925
-741.7018633540373	-74.70186335403724	-53.37888198757762	-100.09937888198758
-741.6848958333334	-76.58072916666669	-53.25000000000002	-99.20833333333336
-741	-75	-53	-100
-736	-4	195	-511
-734.8596434972138	-222.47249777472365	371.19279226065834	-190.67501280753046
-734.8322537739006	-222.4580736009379	371.1972513255317	-190.72105283378454
-725	-5	-121	-393
-716.2916666666666	-10.958333333333343	33.25000000000002	-106.66666666666664
-715.2504955972994	-17.452457366382703	22.7215968134778	-408.4515202740638
-715.2311111111111	312.68888888888887	-130.59555555555556	-306.73333333333335
-713.3781319375055	-22.945927070224826	23.63717541358507	-411.3919739202054
-711.3387593557154	-58.604601628719536	-111.40177843829616	-313.97152067035523
-711	-49	-120	-309
-710.4225352112676	-245.85915492957744	-66.9154929577465	121.54225352112675
-709.3853211009174	-230.7217125382263	79.93577981651376	-99.08868501529052
-709.0774495609883	-232.670533364981	80.51732770107297	-97.9566302719622
-708.7398029991944	-64.23536067591738	-115.57006877780586	-326.88931049718013
-708.1157643312102	-14.545382165605133	24.863375796178346	-413.4275477707006
-707.1603295589725	-228.00000000000003	79.59770013658193	-99.00000000000001
-707	-68	-110	-311
-706.7091297012294	-56.49005488907349	-121	-313.56748253714335
-706.6315653854413	-239	85.22220313506548	-94.03809319304276
-705	101	-239	-214
-703.3478260869565	98.47826086956522	-144.1304347826087	-179.08695652173915
-702.8055555555555	96.7222222222222	-142.88888888888889	-180.38888888888889
-701.7342814811834	-63.58273422724574	-121	-319.6308733379916
-700	-33	-269	-434
-694	-267	-61	-279
-693.813953488372	-267.86046511627904	-61.720930232558146	-278.95348837209303
-693	-175	-133	-170
-692.066681995861	-99.42906415267879	-69.10577144171073	-173.52195907105082
-691	198	-190	-438
-687	-240	-87	-194
-686.6112716763006	-240.13256545392727	-88.42655559333559	-193.69449166950017
-684.6623931623931	-415.41346153846155	365.56944444444446	-364.0982905982906
-684	-303	-165	-15
-684	-4.1354059368854905	-175.05379717201984	-679.3444142709992
-684	-4.128674772972147	-175.22610435585653	-678.3994151146683
-684	-3.975762957828806	-175.13830347924653	-679.4202603478525
-684	-0.14310073734981188	-173.63146744279572	-680.9617662062673
-684	2.0545038202552917	-177.37545060874692	-679.3715396649059
-683.999635781355	-4.3541885585812565	-175.01764505769438	-678.1141966531502
-683.999635781355	-4.13531013295497	-175.05323960610463	-679.3459085599302
-683.999635781355	-3.9753015489976065	-175.13793944467386	-679.421928334979
-683.999635781355	-0.14486757332656452	-173.62846177340268	-680.9635539279241
-683.999635781355	0.8022113169498937	-175.57373790430694	-679.8811833196236
-683.999635781355	2.0552020429303752	-177.37536246695953	-679.3727044428542
-683.767572069831	-1.2706158567603438	-171.71338465007165	-682.1026096257083
-683.5435356200528	-4.3139841688654315	-175.1240105540897	-678.0369393139841
-683.3147939592964	-3.888833757115947	-175.15394735487592	-678.408910758588
-683.2427715801352	-4.170629344239899	-175.13002979420793	-677.9462599104377
-683.1688971525268	-4.108575845572062	-175.4691457580379	-678.2454885411662
-682.9990954733229	-4.461651261335845	-174.87652465952553	-678.1346148525408
-682.9868293173363	-4.6279701062367735	-175.3812795334964	-677.7716746539763
-682.9554189338755	-4.4342213841544265	-175.32463432065717	-677.9656706096646
-682.874003378879	-3.3777231097542995	-173.87773792939922	-683.8132428347017
-682.7767487248914	-4.19490661355178	-175.4571348364446	-678.017137558621
-682.2751992349379	-3.5130698119222643	-175.010583359898	-679.7864839018171
-682.0760089353657	-3.9687448461584154	-173.57020892212273	-683.8549480952793
-681.7695905591136	-4.611498884651354	-175.91969489817947	-679.6094840613082
-680.9660875181135	-1.354148248301783	-172.6391585994583	-683.9158327171424
-680.7236038887633	-146.65984625819578	-47.526113497626056	-427.1087497173864
-680.4963653308481	-0.4106244175209781	-175.2462255358807	-680.3390493942218
-680	-1	-174	-682
-679.8781548452107	-1.9794278676594104	-174.50698314952695	-681.8484397917483
-679.8015681943677	-1.6547984538928517	-173.97996686913305	-684.9349972390944
-679.7131813507028	-1.304216660953017	-175.42032910524512	-681.0005656496401
-679.2351273378432	-2.6903601273378115	-174.31120672502982	-681.8900218861918
