949439.3999999994	739898.3099999994
949497.8999999999	739857.81
949503.8644970416	739857.8099999998
951649.8999999996	738505.8100000003
951649.8999999997	738505.8099999996
951963.097750148	737175.5299999993
951991.7644637483	737175.529999999
952022.9999999998	736589.6299999999
952022.9999999999	736576.8619526646
952023	736576.8619526632
952298	732950.1699999997
952332	732364.27
952529.9999999995	731522.6300000036
952529.9999999998	731522.6299999997
953102.8999999999	729496.53
953102.9000000001	729496.5299999998
953506.4375962105	728660.9138381021
953506.4375962106	728660.913838102
953506.4375962109	728660.9138381016
953611.8999999998	728442.5299999998
954193.7999999991	727688.7299999988
954372.3999999997	727563.5099999997
954941.8292931635	727205.7644589419
955278.1999999993	725845.8299999993
955787.1999999997	724791.8299999996
956369.0999999987	724038.0299999989
956369.1000000017	724038.0299999987
956547.6999999991	723912.809999999
958699.6999999998	722560.8099999997
960605.8	721563.71
961683.0999999995	721178.54
963809.9999999995	719285.0299999996
964119	715059.6699999997
964153	714473.77
964351	713632.1300000001
965432.8999999999	710552.03
966014.7999999999	709798.23
966761.1999999994	709681.3299999994
966926.4978093547	709681.3299999993
967099.1999999995	709681.3299999991
967099.1999999996	707955.3299999995
967608.1999999997	706901.3299999996
968190.0999999982	706147.5299999984
968368.6999999996	706022.3099999995
970520.6999999994	704670.3099999995
970520.6999999995	704670.3099999992
972426.7999999985	703673.2100000007
973416.6999999997	703308.2099999997
973416.7000000014	703308.2099999996
973504.0999998662	703288.0400000308
975517.1	700716.97
975631.7	699405.5700000001
975691.5	698986.77
976213.6	698651.77
976273.3999999999	698232.97
976523.8999999999	698127.77
977513.8	697762.77
977601.2	697742.6
977853.7999999996	697452.9699999995
978689.2000000001	697199.2699999999
978692.1025575743	695769.1549372387
978714.1999999977	695724.7699999982
978863.5999999997	695469.0699999997
980253.6814489058	694417.2740116671
980253.6814489062	694417.274011667
980253.6814489064	694417.2740116669
980435.3999999991	694350.2700000003
980522.7999999992	694330.0999999992
985744.7999999999	693401.44
988957.3	693374.3099999999
989044.7	693354.1399999999
989282.0999999999	693174.57
989422.4999999998	692321.1668652046
989422.4999999999	692030.2699999998
989422.5	692030.2699999996
989456.4999999993	691444.369999999
989456.5000000002	691444.3699999982
989920.0999999999	689296.57
990094.4999999993	687566.3699999994
990094.5000000005	687566.3699999992
990929.9	687312.6699999999
990954.8999999999	685882.5549372386
990954.9	685838.1699999999
990954.9000000003	685838.1699999993
991104.2999999995	685582.4699999996
991686.2	684828.6699999999
992676.1	684463.6699999999
992763.5	684443.4999999999
995884.4999999988	684184.4999999992
1003747.6373783922	683361.8500000002
1003777.3999999999	682848.97
1003837.2	682430.17
1004419.1	681676.3700000001
1004669.6	681571.1699999999
1005549.8800000001	681436.4499999983
1005583.8799999999	680850.5499999999
1005643.6799999999	680431.75
1005742.0999999999	680163.57
1006602.4999999999	678435.37
1006751.9	678179.6699999999
1007167.9800000001	677640.6751486508
1007167.9800000002	677640.6751486507
1007333.8	677425.8699999999
1008308.0800000001	677055.35
1008308.0800000003	677055.3499999994
1008457.4799999986	676799.6499999985
1009756.742832882	676045.849999998
1010029.2799999991	675680.8499999989
1010116.6799999996	675660.6799999997
1022798.9316641066	675660.0399999989
1022798.9316641067	675660.0399999968
1022815.5799999977	675373.1499999983
1022815.5800000004	675373.1499999973
1022815.5800000005	675373.1499999964
1023453.579999998	671495.1499999983
1023453.5800000005	671495.1499999978
1023453.5800000007	671495.1499999976
1023453.5800000008	671495.1499999973
1023955.679999999	669652.549999999
1024105.0799999998	669396.8499999997
1024686.9799999997	668643.0499999996
1025676.8800000001	668278.0499999999
1025676.8800000008	668221.5498236846
1026048.1799999992	668063.4499999994
1027038.0800000018	667698.4499999995
1027125.479999999	667678.2799999991
1027125.480000091	667678.279999999
1039358.5799999989	664825.1499999992
1039358.5800000002	664825.1499999991
1039358.5800000003	664825.1499999987
1039358.5800000004	664825.1499999985
1039860.6799999997	662982.5499999996
1040010.0799999998	662726.8499999997
1040010.0800000003	662726.8499999996
1040010.0800000004	662726.8499999994
1040591.979999998	661973.0499999984
1041953.179999997	661393.449999997
1043030.4799999984	661008.2799999983
1057848.0999999999	658376.83
1058350.2	656534.23
1058546.88	656144.0499999999
1059908.0799999998	655564.45
1060897.98	655199.45
1062226.18	655098.5499999999
1062285.7999999998	655097.9099999999
1062651.9624436193	655097.9099999997
1062651.9624436195	655097.9099999993
1062651.9624436197	655097.9099999991
1062651.96244362	655097.909999999
1062789.8799999994	654919.2499999993
1063381.2363837124	654667.4500000002
1063381.2363837126	654667.4500000001
1063381.2363837129	654667.45
1063381.2363837133	654667.4499999998
1063381.2363837135	654667.4499999997
1063381.2363837138	654667.4499999996
1063381.236383714	654667.4499999995
1063381.236383715	654667.4499999991
1063381.2363837152	654667.449999999
1063381.2363837156	654667.4499999988
1063381.23638373	654667.4499999927
1063419.9799999997	654650.9529385837
1063419.9800000007	654650.9529385833
1063419.980000001	654650.9529385832
1063419.9800000011	654650.9529385831
1063419.9800000014	654650.952938583
1063419.9800000018	654650.9529385829
1063419.980000003	654650.9529385824
1064151.079999999	654339.649999999
1064189.8236162898	654339.6499999989
1064476.3425948927	654217.6500000001
1064476.3425948932	654217.6499999999
1064523.7121670116	654197.4800000001
1064523.712167012	654197.4799999999
1064525.2152173917	654196.8399999999
1064525.215217392	654196.8399999997
1064631.9800000002	654151.3794739936
1064631.9800000007	654151.3794739933
1064719.3800000008	654114.1644872169
1064779.0000000198	654088.7782456572
1064781.1799999997	654087.8499999997
1065210.3377208812	653929.6091997963
1065210.3377208814	653929.6091997962
1065427.1799999995	653806.9499999995
1065624.6902139396	653722.8500000003
1065624.6902139403	653722.8500000001
1065624.6902139408	653722.8499999999
1065624.690213941	653722.8499999997
1065624.6902139413	653722.8499999996
1065624.6902139417	653722.8499999995
1065624.6902139427	653722.8499999992
1065673.562836439	653702.0399999998
1065673.5628364396	653702.0399999997
1065673.5628364398	653702.0399999996
1065673.5628364403	653702.0399999993
1065673.562836441	653702.0399999991
1065771.0799999987	653660.51711725
1065771.079999999	653660.5171172499
1065771.0799999994	653660.5171172498
1065771.0799999996	653660.5171172497
1065771.0799999998	653660.5171172495
1065771.08	653660.5171172494
1065771.0800000003	653660.5171172493
1065771.0800000008	653660.5171172491
1065918.1000000169	653597.9158889144
1065918.100000017	653597.9158889141
1065918.1000000178	653597.9158889139
1065918.1000000183	653597.9158889137
1065918.100000019	653597.9158889134
1066788.379999999	653227.3499999989
1066935.3999999936	653206.5399999942
1079924.602320784	652060.9299999988
1079988.7938731306	651670.7499999993
1080045.9999999995	651323.0299999997
1080548.0999999999	649480.4299999999
1080548.1	649480.4299999997
1080595.38	649345.95
1080744.7799999998	649090.2499999998
1081227.7586859604	649090.2499999995
1081336.1363837128	648838.45
1081336.1363837132	648838.4499999997
1081374.8799999994	648838.4499999996
1081374.8800000006	648821.9529385833
1082105.9799999997	648593.417587423
1082105.98	648510.6499999999
1082162.7000000002	648496.260646704
1082162.7000000007	648496.2606467039
1082162.7000000011	648496.2606467038
1082359.3800000004	648419.2491478106
1082359.3800000006	648419.2491478105
1082491.8812836453	648362.8299999994
1082491.8812836455	648362.8299999993
1082491.881283646	648362.8299999991
1082491.8812836462	648362.829999999
1082736.0799999994	648362.8299999989
1082736.0799999996	648258.8499999996
1082804.4237808215	648233.6500000001
1082804.4237808217	648233.65
1082804.4237808222	648233.6499999999
1082804.4237808224	648233.6499999998
1082804.4237808227	648233.6499999997
1082804.423780824	648233.6499999992
1083232.6799999997	648075.7416052127
1083232.6800000002	648075.7416052126
1083324.9424723552	648075.7416052124
1083382.0799999998	647977.9499999997
1083579.59021394	647893.8500000003
1083579.5902139405	647893.85
1083579.5902139407	647893.8499999999
1083579.590213941	647893.8499999997
1083579.5902139414	647893.8499999996
1083579.5902139416	647893.8499999995
1083579.5902139419	647893.8499999994
1083579.5902139426	647893.8499999992
1083725.9799999993	647831.5171172498
1083725.9799999995	647831.5171172497
1083725.9799999997	647831.5171172495
1083725.98	647831.5171172494
1083725.9800000002	647831.5171172493
1083725.9800000004	647831.5171172492
1084672.01630201	647831.5171172491
1084743.2799999996	647398.3499999996
1086071.4799999995	647297.4499999997
1099071.9	646567.9299999997
1099131.7	646149.13
1099344.3	645445.03
1099391.58	645310.55
1100752.78	644730.9500000001
1101003.28	644625.75
1101011.499999999	644484.8299999991
1101011.5000000002	644484.8299999987
1101560.8799999997	642507.7499999995
1101710.2799999977	642252.0499999977
1103071.4799999993	641672.4499999994
1104383.0801547212	641572.8110483275
1104459.2999999875	641570.9099999876
1119641.8	641217.2299999997
1119701.6	640798.4299999999
1119914.2	640094.33
1119961.48	639959.85
1120037.4	639729.7299999997
1120097.2	639310.9299999999
1120309.8	638606.83
1120357.08	638472.3499999999
1121700.6	638392.2299999995
1121700.6000000003	638392.229999999
1121718.2799999998	637892.75
1121968.7799999998	637787.55
1123258.4799999995	637422.4499999996
1124646.2999999644	637320.9099999997
1124646.2999999952	637320.9099999953
1139828.7999999998	636967.2299999999
1139888.6	636548.4299999999
1140101.2	635844.33
1140148.48	635709.85
1140284.2	635060.9299999999
1140490.1256639676	634378.9344214508
1140496.7999999993	634356.8299999993
1140544.0799999996	634222.3499999996
1141905.2799999989	633642.7499999991
1142155.7799999986	633537.5499999989
1159310.08	633309.15
1159445.8	632660.23
1159705.68	631821.6499999999
1160501.08	630685.8499999999
1161862.2799999998	630106.25
1162112.7799999998	630001.05
1163370.2799999998	629983.5499999999
1163440.98	629900.15
1164731.479999999	629403.949999999
1166059.6799999992	629303.0499999993
1180736.8	629193.53
1180949.4	628489.43
1180996.68	628354.95
1181746.78	627709.0499999999
1182531.88	627582.8499999999
1183089.28	627548.1499999999
1183327.2799999993	626447.0499999996
1184688.4799999997	625867.45
1186016.6799999962	625766.5499999963
1203680.5999999999	624617.43
1203775.5999999999	624250.63
1203822.88	624116.1499999999
1204430.7000000002	623971.53
1204525.7000000002	623604.73
1204572.98	623470.25
1204898.5	623331.6433352922
1205836.1799999997	623012.5499999996
1205934.1799999997	622890.65
1207197.3799999994	622432.9499999997
1208525.5799999998	622332.0499999999
1208525.5800000133	622332.0499999998
1208585.1999999993	622331.4099999993
1226189.5	621182.9299999999
1226284.5	620816.1299999999
1226331.78	620681.6499999999
1226939.6	620537.0299999998
1227034.6	620170.23
1227034.6000000003	620170.2299999995
1227081.8800000001	620035.7499999999
1228173.88	619980.05
1228443.0799999998	619456.1499999998
1229771.2799999989	619355.2499999991
1248429.5	619195.1299999999
1248476.78	619060.6499999999
1249187.7565734682	618526.03
1249226.8800000001	618414.75
1250071.8895510985	618414.7499999992
1250115.8	618107.2299999993
1250115.8000000003	618107.2299999988
1250198.3498800434	617788.5005684219
1250198.3498800437	617788.5005684209
1250210.7999999996	617740.4300000009
1250258.0799999996	617605.9499999995
1251619.2799999977	617026.3499999978
1253007.0999999994	616924.8099999996
1271823.48	616511.3500000001
1272403.08	615984.95
1272896.979999999	615849.8499999994
1274258.1799999988	615270.2499999992
1275586.379999996	615169.3500000003
1275586.3799999976	615169.3500000002
1275586.379999999	615169.3500000001
1275586.38	615169.35
1275586.3800000076	615169.3499999999
1275645.9999999993	615168.71
1275645.9999999998	615168.7099999997
1294228.9000000001	615053.4299999999
1294276.1800000002	614918.95
1294462.3800000001	614755.25
1294855.78	614392.55
1295524.6799999995	614380.2499999994
1295786.3799999992	614087.4500000008
1297147.5799999991	613507.8500000003
1297147.5799999996	613507.8499999999
1298475.7799999965	613406.9500000003
1298535.3999999927	613406.31
1298535.4000000001	613406.3099999999
1317165.58	613156.55
1317622.4	612893.7299999999
1317669.6799999988	612759.2499999991
1317669.679999999	612759.249999999
1317931.3799999992	612466.4500000007
1319292.5799999996	611886.8499999997
1319579.544915757	611865.0500000002
1319579.5449157576	611865.05
1319579.5449157592	611865.0499999999
1319579.5449157606	611865.0499999998
1319978.6799999971	611834.7287155552
1319978.6799999978	611834.728715555
1319978.6800000002	611834.7287155549
1319978.680000001	611834.7287155548
1320620.7799999968	611785.9500000003
1320680.3999999939	611785.31
1340610.4	611469.53
1340657.68	611335.05
1340733.18	611205.95
1340919.38	611042.25
1341861.9800000023	610536.8499999961
1342123.68	610244.05
1343451.8799999987	610143.1500000001
1343451.8799999994	610143.15
1343451.8800000001	610143.1499999999
1343511.4999999967	610142.51
1364742.9	609665.9299999999
1364742.9000000001	609665.9299999988
1364742.9000000004	609665.9299999976
1364742.9000000006	609665.929999996
1364849.98	609112.6499999999
1364849.9800000004	609112.6499999994
1364925.479999997	608983.5499999977
1365111.6799999997	608819.8499999996
1365468.88	608647.5499999999
1387827.2	608318.33
1387874.48	608183.85
1387949.98	608054.75
1388307.18	607882.45
1388699.78	607805.1499999999
1389377.1299999994	607387.1799999992
1390705.329999998	607286.2799999984
1411619.98	606959.85
1411858.23	606794.3799999999
1412215.43	606622.08
1412608.03	606544.7799999999
1413101.48	606507.2938495708
1413326.1700112207	606507.2938495707
1413326.170011221	606507.2938495706
1413644.8799999938	606353.5599999938
1435528.23	605699.48
1436483.18	605588.46
1436535.5868815663	605578.1414774704
1459103.5	605387.03
1459143.03	605233.45
1459296.53	604956.48
1459642.4799999925	604942.829999994
1459689.13	604879.1799999999
1459795.9799999967	604665.8599999973
1460188.5799999887	604588.5599999886
1483410.7799999944	604199.8299999954
1483562.73	603961.8799999999
1483564.28	603922.8599999999
1483956.8799999868	603845.5599999989
1506847.18	603671.6599999999
1507610.1699999992	603506.9699999994
1507762.1199999999	603269.02
1508156.2699999984	603152.7000000002
1508156.2699999986	603152.6999999986
1531045.02	603017.82
1531046.57	602978.7999999999
1532003.4735888364	602901.4999999997
1532107.0446615152	602714.6200000006
1532107.0446615154	602714.6200000001
1532107.0446615156	602714.6199999998
1532107.0446615159	602714.6199999993
1532127.1199999992	602678.3967654734
1532127.1199999994	602678.3967654731
1532127.1199999996	602678.3967654726
1532127.1199999999	602678.3967654721
1532127.12	602678.3967654717
1532128.669999999	602675.6000000015
1532128.6699999995	602675.5999999995
1532521.2699999965	602598.3000000006
1556117.3699999999	602372.2999999999
1556509.9699999997	602295
1556571.8591633467	602156.4199999999
1556571.859163347	602156.4199999997
1556571.8591633472	602156.4199999995
1556606.2200000002	602119.0841991339
1556606.2200000004	602119.0841991338
1556606.2200000007	602119.0841991336
1556606.220000001	602119.0841991333
1556606.2200000011	602119.0841991331
1556607.7699999947	602117.3999999946
1579792.8699999996	602043.8
1579798.27	601966.5999999999
1579890.6700000002	601866.2
1580596.4699999997	601814.0999999996
1581610.488171298	601814.0999999995
1581610.4881712988	601814.0999999994
1605050.133944224	601676.3699999988
1605054.8091633464	601671.2900000002
1605054.8091633467	601671.2899999999
1605054.809163347	601671.2899999996
1605054.8091633474	601671.2899999992
1605089.1700000002	601633.954199134
1605089.1700000004	601633.9541991338
1605089.1700000006	601633.9541991336
1605090.7199999983	601632.2699999989
1606175.7199999974	601373.0700000006
1606175.7199999979	601373.0700000005
1606175.7199999983	601373.0699999983
1627998.1800000002	601330.75
1628090.5799999998	601230.3499999995
1630792.859999993	601084.4699999929
1652972.0799999991	600990.2499999992
1653783.1616203682	600903.1700000004
1653783.1616203687	600903.1700000003
1653783.1616203692	600903.1700000002
1653783.1616203696	600903.17
1653783.16162037	600903.1699999999
1653934.6932561728	600866.97
1653934.6932561733	600866.9699999999
1653934.6932561737	600866.9699999997
1653934.6932561742	600866.9699999996
1653934.6932561747	600866.9699999995
1653934.6932561751	600866.9699999994
1653934.693256176	600866.9699999992
1653934.9199999985	600866.9158322583
1653934.919999999	600866.9158322582
1653934.92	600866.915832258
1653934.9200000009	600866.9158322578
1654075.759999982	600833.2700000042
1677448.3799999997	600735.3499999995
1678433.5599999994	600606.6789400922
1678552.0599999994	600578.3700000001
1678552.0599999998	600578.37
1678552.0600000003	600578.3699999999
1703433.5599999998	600338.2699999997
