-703.3142252948353	-128.17006913379424	-261.6136478243188
-652.8490566037735	-250.87735849056605	-472.11320754716985
-650.7306517311608	-251.8424134419552	-466.30346232179227
-641.4792030373816	40.54689083357354	-547.1965510641295
-636.4093087441466	-256.87705067963054	-191.44120097879812
-633.75	-520	-490
-406.72055532903045	-648.6889003808936	-586.4053185882071
-405.55462184873954	-644.5882352941177	-590.0504201680671
-403.546600873089	-588.8862086030357	-618.9106684005562
-402.8575045814126	-645.877989079275	-588.1585261772449
-400.86879432624113	-587.6382978723404	-623.436170212766
-399.73634515280867	-590.4197208886429	-619.1602483355391
-398.7741351568785	-586.2258162953922	-625.4109287874164
-393.75888818477813	-587.0797806087887	-625.3943797390906
108.84257379116177	-435.966305960513	-677.918494250138
305.58722182340273	-217.1694185211773	-746.2455132806892
