-822	-243	302	-210	-159
-809	-255	374	-249	-191
-808	-446	-25	-37	416
-774	-278	-164	-354	-50
-773.3012074886452	-279.692478121192	-164.50299102691923	-352.8371552010635	-52.47330231527638
-772.5699745547074	-280.058524173028	-165.74554707379136	-354.9592875318066	-52.409669211195926
-772.133915028041	-280.60215143544997	-164.77890034651193	-352.15246524443705	-52.7450145423677
-767	-306	172	-214	1
-766.8291457286432	-303.62479061976546	169.96649916247907	-211.10552763819092	0.2780569514237925
-765.7071823204419	-307.5193370165746	171.9889502762431	-215.77900552486187	-0.3259668508287348
-765.6077537058153	-471.8449258836944	196.93158494868874	-264.7571265678449	31.0478905359179
-764.8987130724744	-470.1476580003126	196.48918876673787	-262.0904496430991	30.97921117073934
-764.5618901840089	-470.4458941785083	196.059622814485	-262.29429965293696	30.213239146093883
-764	-471	197	-262	31
-757.6077537058153	-605.8449258836944	-73.06841505131129	-313.7571265678449	170.0478905359179
-756.8987130724744	-604.1476580003126	-73.51081123326207	-311.0904496430991	169.97921117073935
-756.5618901840089	-604.4458941785083	-73.94037718551502	-311.29429965293696	169.21323914609388
-756	-605	-73	-311	170
-743	-356	-310	275	4
-739	-520	-271	-9	105
-738.2022526434565	-740.2936596163088	-47.499425578537654	-172.15065876836698	22.780680881251605
-737.6520864151757	-741.0305940210255	-50.438110911314226	-174.26897202182778	21.26399847136402
-736.5911318028272	-742.0278900647487	-49.747360725399915	-175.4798377030786	19.493733209298973
-736.5821175783434	-742.1771565781403	-49.638232088296206	-175.39384333636153	19.4400362205482
-714	-419	-390	133	2
-707	-578	-201	156	199
-707	-447	-54	273	53
-704	-517	-114	278	-148
-701.1165238476449	-470.5964215018778	-169.1721473305413	-223.52574732230423	55.44737404340429
-696.7815105265455	-517.7294379537618	-357.63015233300837	0.632960381778247	-239.80773959348767
-696.4371499963584	-471.19269766724597	-167.10511410683281	-220.39237638511213	57.34782168190546
-696.0455669172637	-513.3670467588611	-360.70054414116277	-2.0860439564033015	-244.64875099328654
-693.8972392638036	-515.2745398773006	-359.75306748466255	-2.730061349693244	-240.4478527607362
-693.4	-514.2	-354.4	-1.4000000000000057	-244.8
-693.1789473684211	-514.1052631578948	-354.2421052631579	-1.684210526315809	-244.54736842105262
-692.9154929577464	-505.1267605633803	22.232394366197184	-387.7464788732394	11.422535211267615
-692.8960589828114	-514.5060336708265	-360.6253531904874	-0.38924534965858015	-243.33395632210974
-692.8873467822239	-519.1387760665785	-359.277950707795	-4.007955380580228	-243.39955100252405
-692.2220422793026	-518.0265862657541	-359.92876188224545	-2.2108847304162396	-244.4754476939938
-691.7335303388495	-513.2581428946677	-361.11185973207245	2.850932492776451	-241.9825059101655
-691.731145352048	-516.543011184536	-360.7240874566987	-2.713020226952608	-244.56016506686404
-690.5586529983213	-520.8777850866328	-360.4436115260562	-5.22024377255795	-246.8315806342126
-690.0276182173229	-519.4073413259807	-360.6906334050745	-3.041949504313692	-245.77389417632727
-689.7114320035599	-517.2841492924557	-361.41387034785765	-3.024275102634448	-245.812708627745
-689.5530395070521	-518.6379753467273	-360.7570718308391	-3.120350105684139	-245.62875365927152
-689.2750918675408	-517.7698545904591	-361.949242308229	-3.064821270415223	-246.20998288826786
-688.9470545109918	-519.5747658565076	-359.94595272568256	-3.858792349233852	-247.2198288780292
-688.3889980355	-520.5820543910237	-361.0047353339087	-2.6460034319950694	-245.7246298967468
-684	-674	-169	24	-45
-684	-543	-22	141	-191
-683.1486396261058	-705.2404857285928	15.339467534635276	-148.11150058420967	-89.4576030712736
-681.6069080608682	-713.1334314134516	11.266792560549845	-148.35995257021145	-89.4619134406359
-680	-707	17	-143	-90
-679.3005763186701	-206.27884671056773	-39.74626756564798	-372.48429955839526	103.23618300781455
-677.5033696215655	-707.3571798859513	11.185847589424583	-143.9825038880249	-92.9061689994816
-677.2961508604403	-711.6679943667777	15.787833613849486	-147.7381623329784	-93.77726513928485
-674.79023532594	-404.9938463619151	-99.83608331079255	-245.13281038680012	-91.21747362726535
-674.3859649122807	-398.8830409356725	-89.88304093567251	-243.46198830409355	-91.94736842105263
-671.5809523809525	-175.0857142857143	-386.92380952380955	-342.3238095238095	65.39047619047619
-671.5797523670794	-175.7443554260743	-387.0320466132556	-345.42388929351785	64.92643845593591
-671	-299	-291	-187	2
-670.6315789473684	-176.63157894736844	-386.57894736842104	-344.52631578947364	65.89473684210526
-670	-176	-387	-344	66
-669.8962051050373	-141.5839168737294	-117.35111249152925	-308.0627682403433	-263.4066241246894
