-705.7814871016691	-160.14264036418817	-482.7723823975721	-396.0713201820941
-705.2813370473538	-160.2618384401114	-482.02228412256267	-397.075208913649
-705.1534540935351	-160.88506549353176	-482.77238239757213	-396.6375335511334
-704.0478025422075	-161.02577144794842	-483.0000000000001	-395.40648601991427
-704.0478025422074	-161.0257714479484	-483.0000000000002	-395.4064860199143
-703	-156	-483	-397
-694	-528.8790414272418	-527.4118981401496	-430.82155855157913
-694	-528.3517147905455	-523.3275192175721	-431.31425227330095
-694	-527.9847937183475	-523.0899504911761	-432.2384953736021
-694	-527.543714369625	-522.6079011816543	-432.9427317412262
-694	-527.0894767666736	-522.4083254174408	-433.4281476811215
-694	-526.4006663864768	-528.6194723833482	-427.6686138341953
-693.9999999999999	-528.2784895359569	-522.2612027462682	-433.5250075605024
-693.8808241250839	-528.587236300254	-522.2882404385647	-433.42814768112146
-693.8548089072709	-528.9125902644148	-528	-430.4399845460976
-693.8548089072709	-526.9935900848075	-528.8186669798637	-427.7759004657975
-693.5509653217641	-527.543714369625	-522.823850248875	-434.0315711836363
-693.5436719151966	-528.434006714562	-522.9132890285192	-434.58399836913225
-693.5436719151965	-528.9575488933841	-522.0258819884929	-433.4281476811215
-693.3967193454397	-529.1662961893188	-527.3387381985218	-431.3586913985808
-693.1276447517645	-529.2813650930212	-526.5779723548825	-432.238495373602
-692.9969755294866	-528.3474402596293	-524.2727309697451	-434
-692.9689336578335	-528.7714896409236	-523.1385726360008	-434
-692.5889154949506	-529.511750965308	-525.0548006129685	-434
-689.7671730968246	-530.2330320147148	-525.4490644116829	-431.93801302857844
-687.089232665515	-531	-525.6649437094927	-429.43611438070263
-685.5396246634672	-529.075227599425	-528	-428.3514055838021
-685.2088372069607	-529.075227599425	-528	-428.6081119730344
-685.0768078257943	-523.8113948745315	-530.6397772725428	-427.8103101415035
-684.5976403000336	-530.9999999999999	-525.2795698924731	-429.618163902933
-684.4486480791421	-531	-525.5462564543891	-429.50329687754436
-684.277306854239	-528	-528.9999999999999	-427.85424446064195
-682.8217537134644	-529.075227599425	-531.0809774796359	-421.98011499760423
-682.1833333333334	-691.9	-580.7833333333334	-150
-682.1833333333334	-689.7242644572202	-575.928953894713	-150.1369856836884
-681.8677595628416	-691.088524590164	-579.9267759562841	-151.26229508196715
-681.8177754925765	-526.5146316549985	-530.1555833631658	-425.96345869088964
-681.4798581604568	-526	-531.0809774796357	-423.4291666655747
-681.2505478784335	-526.3043866983951	-531.9999999999999	-423.3013729041566
-681	-690.2786885245902	-578.8688524590164	-151.26229508196718
-680.9334060199471	-522.3722123708585	-532.0000000000001	-423.09179528777815
-680.2892970123781	-525.6736962776001	-533.8792254342536	-422.36248209475195
-679.539882946098	-526.9734564824192	-534.067841786805	-422.43768843532985
-678.4778588007383	-692.6979314342109	-586.1051018356791	-144.08448144870098
-677.2622950819672	-691.2262295081968	-579.4524590163934	-151.26229508196715
-676.1246448091175	-691.8797803351982	-576.5208067767217	-151.26229508196718
-675	-168.23407799333725	-588.5417728133777	-47.084492782023624
-674.6302499482092	-689.4154436440764	-585.3064513934798	-145.08524755333997
-674.1496130856498	-689.5292048625948	-584.2671376888369	-145.70078976245213
-673.3948712064712	-161.03346050140553	-591.7512477769491	-37.99999999999996
-673.3695809083904	-684.1392976924509	-586.8835005489144	-138.29922367103143
-673.3695809083904	-171.5405721081132	-591.0250627190663	-46.59155128866881
-672.6586170636255	-171.1815556220566	-593.1590313910168	-45.02431016362251
-672.3792427745105	-687.6911191727181	-582.0408387294307	-151.26229508196715
-672	-643	-210	-254
-671.407272610098	-169.1889409002196	-593.1590313910168	-46.59155128866876
-671.2356958184263	-171.54057210811317	-592.8196862094107	-44.2528888062362
-671.001073706815	-154.5827701635825	-598.9999999999999	-32.21821512031843
-670	-155	-598	-34
-668.5850716000991	-161.1357622604531	-588.898618679292	-49.07170193949734
-668.5850716000991	-161.13576226045308	-588.898618679292	-49.07170193949738
-668.5592341443961	-168.16186677303574	-598.9999999999999	-40.65544475468695
-668.559234144396	-164.83820601494364	-593.1590313910169	-45.012624184775916
-667.1651204876501	-166.35497769283907	-599	-40.48986155230796
-661	-590	-230	-311
-655.75	-529.2	-630.55	-78.85000000000001
-651.6290322580644	-530.0806451612904	-633.4516129032259	-76.99999999999997
-641.0158140916177	-460.4184423490979	-423.07973865914323	-446.1280718687356
-638.7179690957585	-450.6170012084658	-426.2077972854281	-436.5038748641393
-637.157201293796	-454.6572016685815	-424.0058352199152	-436.67762758555466
-636.276740237691	-627.4261460101867	-491.8166383701188	-330.66723259762307
-635.7181507996266	-453.6742755042741	-425.02025298543356	-437.0386840532885
-632.2129305581138	-455.2948977712286	-423.42401915638237	-437.6334499907902
-632	-626	-492	-327
-610	-600	-504	-339
-605	-463	-542	-249
-604.8972392638037	-466.691717791411	-550.7070552147239	-254.70245398773008
-596	-291	-360	-468
-589.0747418370165	-254.95495966261825	-397.38668372169315	-592.2673118937972
-589	-248.5339863705521	-399.8255009799605	-590.8204123170547
-586.3195930676465	-251.27549634317907	-398.29432242271065	-590.5290221801524
-586	-249.25138233877453	-399.75430578478006	-590.5290221801524
-585.8581703752858	-255.53295296105938	-397.9767203066799	-591.9642606867554
-585.4441435598027	-255.79630960270694	-398.120405914816	-591.3999999999997
-585.3790134470463	-247.14091934072007	-406.00000000000006	-584.6131122472508
-585.3617367217232	-247.1126095030447	-406.02228412256267	-584.5623930372386
-585.1543862962274	-255.75601102034366	-398.2943224227107	-590.9999999999999
-585.1543862962272	-255.7560110203437	-398.29432242271065	-590.9999999999999
-584.6829128050206	-245.94057880300647	-407	-582.28031894248
-584.6666561625783	-255.53295296105944	-395.0418023072584	-591.6193504498638
-584.0890998291729	-255.16463875255494	-398.3342386390456	-590
-581.0810054039945	-249.25138233877456	-398.3342386390457	-585.8485549369279
-578.2105263157895	-614.578947368421	-613.3421052631579	6.60526315789474
-576.3975903614457	-76.08433734939759	-408.86746987951807	-561.5421686746988
-576	-244	-479	-452
-574	-665	-319	-335
-568.2656373713381	-705.833729216152	-474.5395882818686	-294.5427553444181
-568.2656373713381	-701.3695637807281	-476.2603390231675	-292.2031759244602
-568.2656373713381	-693.2230642241619	-480.02784877354617	-286.0147992008599
-568.2656373713381	-691.9	-482.96957152861853	-284.0931245106538
-568.265637371338	-705.8337292161519	-474.5395882818689	-294.54275534441814
-568.265637371338	-701.9796725363634	-475.9268065351532	-292.06220108587723
-568.265637371338	-698.5271328061233	-477.97860212916135	-285.582241372714
-567.7335118868791	-705.2195745992102	-476.2603390231675	-293.84460496721823
-567.1891367604267	-307.8748787584869	-436.8583899127061	-529.0611057225995
-566.8590789135998	-704.2174910839564	-479.5803340390496	-292.095441678957
