-418.6566812366664	-424.4364080628088	-480.84150856245583	-317.19586910103305
-418.41207715706184	-171.57526200606787	-471.323865712509	-400.3885120365909
-418	-500	-320	-307
-418	236	-549	-434
-418	305	-491	-478
-416.963612756811	-379.3707079964649	-283.21682323546423	-470.917187653432
-416	-524	-104	-159
-414	-537	-229	-67
-412.920762192246	-112.01962079049146	-502.5692230292739	-426.15074049617965
-412	-384	-520	30
-412	-124	-298	-456
-410.3657926461724	-533.8218968794919	-352.1167918579311	-170.88832011869985
-410	-526	-374	-67
-410	-15	-334	-464
-410	423	-348	-518
-407	-100	-517	-350
-406	-62	-331	-479
-406	137	-512	-423
-405	-260	-536	-159
-404.18466260113996	-586.7823348877994	-324.98565108214757	308.1811949459923
-404	-514	-220	-259
-399	-101	-488	-450
-398	142	-501	-454
-397	-543	-92	-112
-393	-105	-282	-479
-391.9972451790634	-535.6971776079838	-209.88814387442176	-215.2258953168044
-390.7828545312169	-148.80779483283513	-50.95911082816499	-526.3239198597987
-390	8	271	-712
-390	260	-358	-494
-389	-258	-491	-366
-385.3769112421334	-326.4834156128977	-362.6718776922014	-406.39127752945376
-385	-523	-418	-14
-383	-65	-211	-481
-380.0412952972324	-442.62840250529433	-374.4793982880706	-344.2677744736696
-379.69051159784	-499.6344246064709	-225.0657767215312	-372.9353214323944
-379	222	-320	-513
-378.1520246213007	-315.69983045856736	-354.2028818466145	-406.64070100374863
-377	-429	-444	-345
-377	77	-301	-506
-375.9055488745894	-485.4742055431727	-369.7599441087575	-373.9177457443887
-375	69	-529	-400
-374	-178	-445	-426
-372.9507312300351	-527.9599360204666	-538.0366783821472	-314.9393949098619
-371	-547	-108	-164
-370.1126761076026	-165.72170848412333	-394.89716244151316	-435.83140643631793
-369	-248	-28	-486
-368	-280	-548	-316
-368	-39	-554	-49
-367.8151950718686	-433.81724845995893	-343.68172484599586	-457.17659137577004
-366	93	-248	-508
-365.8547457420465	-488.13111642137153	-342.51970085810854	-479.69043012546126
-364.808572561435	212.73766674426736	-428.50413995008734	-509.45352122837176
-363	-389	-173	-517
-362	-271	-426	-346
-360	-281	-519	-416
-360	149	-483	-460
-356	70	-554	-225
-355	-72	-211	-501
-353.9945474372955	-566.2551799345692	-315.47982551799345	-118.49727371864776
-352	-355	-660	-10
-350	-68	-211	-531
-349.28243374535134	-259.26969884297534	-350.66597523017555	-455.82700540332246
-349	165	-430	-462
-346	-153	-376	-506
-346	287	-563	-183
-344.6795671402392	-215.39909962266387	-335.09540862400377	-487.7846598652676
-343.77284830014656	-561.8058153995619	-426.0247521991839	-223.329452637845
-343	154	-579	-255
-341	-535	-106	-275
-341	-139	-27	-607
-339.9703048375289	69.8699539081513	-510.3903148879308	-455.9138831562056
-338	164	-414	-490
-336	-91	-173	-530
-336	34	-575	-136
-329	-305	-391	-350
-329	71	-382	-482
-327.2790880587682	-210.81762448431823	-348.5253296972995	-505.9656313300062
-325	-294	-536	-350
-323	-563	-351	-64
-323	71	-536	-458
-322.4110932985466	-546.236525380238	-499.5096979475471	-61.4502039613555
-322.21335267632094	-238.62107594098575	-541.4818190901922	-327.91604732997587
-320.8973687966918	-259.53599974831724	-345.6864213029132	-518.9236401519026
-319.13904558621743	-499.6757889922244	-194.70346089342888	-341.2182497331911
-319	-552	-496	-64
-319	-160	-174	-555
-318.1146339122655	-233.2070195292875	-539.0268445186805	-328.2439483836049
-317.71061881199205	-372.6626997852667	-487.04887908994965	-343.8798663452223
-317	-9	-184	-675
-316	9	-551	-329
-314.6164864074832	-513.9903536977492	-365.6119555685472	-418.7474422683426
-313.55090702856137	-244.50800145822782	-175.9390598937512	-645.2377513440853
-311	-124	-553	-309
-311	-100	-176	-530
-311	157	-212	-539
-308	-337	-449	-371
-308	-34	-507	-430
-308	8	-522	-429
-307	-267	-376	-421
-306.54460766750265	25.794697241132212	-549.3446793264063	-487.10533858831957
-306.2196652719665	-123.07949790794979	-538.326359832636	-416.7594142259414
-304	-132	-42	-758
-303	93	-576	-359
-302	275	-558	-488
-301.9546634181828	-206.0683387781375	-418.0898420483953	-476.64456282663366
-301	-324	-285	-502
-300	-588	-157	151
-299.69771301859714	-588.0020516675029	-393.68479283007264	22.732437504124185
-299.17489374011313	-588.371978697194	-393.3661697221728	22.262934656362724
-299	130	-346	-512
-295	-564	-113	-139
-294	-270	-471	-425
-294	335	-560	-463
-292	17	-331	-522
-291.1287136849009	-314.4739794547452	-533.2510389333349	-358.06439078025215
-290	-549	-502	-52
-290	-308	-232	-504
-286	106	-355	-521
-284.7022618181505	-363.39748948117244	-549.2414942903474	-128.4862850659149
-284.4469891952187	-474.8685501125268	-330.986906382426	-500.2951724879938
-284	-359	-547	-131
-284	-242	-355	-429
-283	-636	-118	321
-282	-550	-473	-152
-282	-503	-405	-342
-280	126	-451	-503
-279.5996566428532	130.44431522401285	-448.5894389987262	-509.0577476878773
-279	300	-537	-496
-275.72739654445985	-439.91148597384233	-378.9006703910166	-372.4877057493129
-273.7595726708305	-270.94813517836866	-330.52435957703756	-512.0099847822453
-273.2841077229075	-141.6752029158567	-245.1619431892043	-542.75062791145
-273	-182	-558	-371
-269.807568954458	82.57993906350224	-563.0112251443234	-391.13333867864014
-269.63640982155505	-519.2946858905705	-414.81197877148367	-339.45806566730676
-269.54806070826305	81.55649241146712	-562.1163575042159	-392.47723440134905
-269	-292	-393	-374
-267.2237693190326	-588.5757208624273	-393.7460859408	33.54336334122451
-267	14	-561	-389
-266	-347	-26	-745
-264.62309381582435	8.624235633348206	-535.6126490543872	-494.5471216368229
-264.49195881059813	-52.19767441860465	-380.73446719888926	-482.8030776350804
-264	-428	-24	-529
-264	-281	-364	-455
-264	-202	-199	-519
-264	-139	-361	-531
-262	-347	-180	-512
-262	104	-367	-534
-261.9987667363875	-137.9037477080675	-360.21354533371004	-533.2776541330566
-261	-293	-364	-474
-260	-249	-196	-534
-260	48	-210	-707
-259	-438	-345	-467
-258	-586	-146	-44
-258	-394	-177	-527
-258	57	-364	-549
-258	256	-545	-493
-257.38140371136217	-541.5618842620104	-347.4496804556791	-296.0836365162029
-257	-95	-286	-540
-256	178	-399	-515
-254	-542	-408	-242
-251.33657340510788	-533.2221373111053	-491.3242657082912	-294.728603037423
-251.17388264186195	-533.2844410320155	-491.5236727826313	-294.63414880540597
-250.75871021775544	31.006281407035175	-403.5066862088219	-511.7961264656616
-250.71149399633975	30.943329018435037	-403.48645270722665	-511.80102664821675
-250.21914623518975	-127.86519141283908	-406.2301376714777	-486.6331737369226
-250	-79	-456	-455
-250	374	-402	-533
-247.36912060616143	-123.21383525714322	-398.73749096324923	-489.4484417498964
-245	-111	-383	-501
-244.01220933348455	181.43117293606053	-495.4652035242049	-520.3336927001995
-242	-366	-527	-421
-242	-297	-469	-465
-241	-253	-301	-525
-241	-123	-540	-425
-241	-54	-482	-469
-240	-190	-419	-468
-237	-538	-481	-89
-236.84347659551543	-545.7403921602474	-89.69473109456779	-249.45612426717753
-236.80336966578085	-545.7830685176923	-89.69347230073069	-249.45551175389028
-232	-579	-434	96
-231.06582848524673	25.099313762242907	-207.40841914527527	-564.4701067698619
-230	-465	-490	-410
-229	-549	-298	-239
-227.87752584656872	-123.79203393142869	-186.36479108931633	-558.1577441962506
-227.7142712945693	-123.99211699529089	-186.3173697879519	-558.1661253087063
-227	-532	-349	-332
-225.0860792899355	-423.2145330644214	-311.9074526176403	-506.4236935328231
-224.9306608210125	-221.67343130278135	-494.55327275351215	-451.7406878430631
-224.42156958164608	-423.25253447988297	-311.2321660371892	-507.71562168881485
-222	-460	-479	-441
-221	-107	-522	-441
-221	-74	-567	-132
-218	-489	-152	-492
-218	-29	-461	-477
-217	-64	-365	-512
-216	-20	-197	-572
-216	311	-571	-364
-215.7300220115916	-168.1272483552063	-180.80791427438618	-560.8864813497596
-214.56953642384104	-134.80794701986753	-518.066225165563	-479.9205298013245
-214	-165	-178	-565
-213	-546	-249	-284
-211.43803693702407	255.23884096073297	-408.5137856146358	-552.9714264854202
-210.77503719927924	256.0399363113258	-408.968209117956	-553.9787954949433
-208	-535	-487	-77
-207.23171238570242	164.97734829592684	-486.69347464671654	-522.5315876974231
-206	-27	-476	-501
-204	-571	-369	6
-204	-528	-173	-350
-204	-503	-52	-444
-202.73401397098334	-30.685652874798507	-477.0994089199355	-498.98334228909187
-201	118	-384	-539
-198	-192	-471	-453
-198	-137	-528	-459
-198	-76	-559	-334
-198	-68	-470	-503
-197	-24	-302	-563
-194	-565	-237	-237
-193.94520595834177	-241.68098259306876	-497.471934785954	-453.6787256972343
-191.481890960681	-79.41530198621808	-531.326347790839	-431.46152209160925
-190	-77	-530	-434
-189	261	-583	-18
-188.64355823139553	-242.43665277776026	-188.32983866069952	-560.8169126854236
-188.09550999856913	-288.485698457506	-357.3097542082956	-504.79766995349405
-187	-534	-36	-395
-186.677398583387	-577.1967160334837	-381.14254668383774	7.202833226014164
-185.82313829787233	-230.0904255319149	-487.53590425531917	-479.6103723404255
-185.6709853122026	-183.63423947920242	-499.3252876848067	-425.60641786807753
-184	190	-566	-493
-184	259	-508	-537
-183	-515	-140	-377
-183	-279	-230	-509
-183	-141	-416	-495
-182	-470	-399	-362
-182	-414	-9	-554
-180	-579	-137	-189
-179	-578	-259	9
-178	-231	-480	-479
-177	-187	-312	-539
-174	-260	-153	-530
-173	-427	-202	-522
-171	-333	-550	-224
-169	-562	-281	-184
-168	-351	-541	-346
-167.76587677725118	-305.15924170616114	-426.83696682464455	-473.9905213270142
-166	-399	-552	17
-165.248278357207	241.79085974172062	-398.4865430716752	-554.6437358005626
-165.05745887428176	-556.6296986570987	-429.76525599572733	-135.01670519882316
-164	-352	-393	-456
-164	96	-518	-513
-163	-97	-368	-526
-162.21325560998366	-90.257915065039	-463.03200427437605	-514.5037825648857
-162.02945103277614	-165.71704069365032	-525.4662200724331	-469.27476337213204
-162	-566	47	-200
-161.48685507722644	-494.6431153466973	-333.71007229707527	-461.98825172527114
-160	-352	-512	-446
-159	-450	-164	-521
-159	-308	-344	-506
-159	-207	-203	-529
-157.67675962079105	-550.1779359847415	-430.24127097733714	-123.73853455077781
-157	99	-371	-544
-156	-450	-504	-335
-155.52125144178603	-582.8562027884896	139.6234620278412	-152.73670341797023
-155	-576	-181	-136
-153.30007938608097	20.362000529240532	-575.0412807621065	-39.97777189732734
-153.29807986035348	19.836302640192002	-575.4030820423303	-39.075147283438795
-152	-533	-77	-389
-151	166	-603	-349
-150	-567	-135	-300
-149	-518	-215	-367
-146	-556	-280	-300
-146	-167	-370	-495
-145	-518	-334	-357
-143	125	-577	-274
-142	-223	-565	-172
-140	-280	-366	-476
-140	-211	-308	-520
-140	171	-553	-498
-140	240	-495	-542
-139	88	-417	-533
-138	-557	-251	-400
-137.71504891829676	-597.6853143934063	52.75066239736722	-91.75808338516227
-137.2176196223008	-597.9880287337219	52.62232930012915	-91.81970242443181
-137	1	-575	-261
-136.44833206735032	-435.4590137992151	-505.3560893784023	-399.81314090391186
-135	-359	-402	-443
-134	-588	-269	-69
-133.7302342185446	-205.98694142747644	-211.73886889135338	-564.5641530157798
-132.20428130106205	-274.68195886639984	-575.0780157341225	-354.0156571627078
-131	-393	-498	-421
-130	-242	-371	-500
-128.69613307233823	-379.7722134677682	-320.77790690316317	-507.095022050316
-126	-491	-418	-328
-125	-283	-368	-535
-122.73908369169698	-271.805822031095	-546.7710883228581	-452.3918293086338
-121	-176	-373	-495
-119.43607643381378	76.37735243469679	-413.8877267036788	-539.3279664918928
-118	-492	-389	-428
-117.56204446639315	-4.327954372418635	-574.291183765529	-516.6619075612429
-117	-223	-370	-510
-117	-24	-551	-454
-113	-589	-168	-205
-108.3632559362969	-590.1470862526603	-277.89028910303927	-61.543939357708204
-107.25778714288484	-464.30674821533717	-436.60581694255166	-426.4482629033667
-106.56631013856415	54.2840166314227	-374.3159046518921	-534.8421163764862
-105	-468	-441	-385
-104	60	-576	-484
-103	-233	-442	-494
-101	-743	124	77
-100	-541	-430	-372
-100	350	-580	-418
-98.66141732283464	16.669291338582674	-312.37795275590554	-559.1417322834645
-98.63248772021244	-303.6598799633453	-538.2565188042903	-476.87324184949296
-98.44188860458834	-302.8631364665683	-538.925479659413	-477.2056517075469
-98	163	-328	-565
-97.26053050827763	-350.7257419899335	-556.1497273917059	-385.8310310189404
-96	-541	-549	-362
-95	-451	-236	-517
-94.07574416733124	-350.1633360742017	-550.3012149373619	-386.1940686493772
-94	-536	-271	-407
-91	-498	-233	-532
-91	-451	-355	-507
-90.89225779906339	-311.1019155519146	-360.91135252917786	-547.2830100915023
-90.21936322864538	-395.2203887699239	-550.9980951414583	-261.1086263259792
-88	-586	-212	-152
-88	-518	-286	-381
-87.83554947957073	-185.29100679402075	-395.89662550428375	-513.6504060031101
-87	-498	-352	-522
-85	-543	-108	-405
-82	-346	-523	-480
-82	-37	-568	-388
-81	-103	-536	-484
-78.70096408986379	-501.37133380505924	-109.35897753405271	-427.8780116752167
-78.23045839089427	-502.40532844376355	-109.23783350588548	-427.4329570630475
-77	53	-374	-533
-75.94604440514875	-27.045647783557996	-566.4025259379051	-515.522215231901
-75	-559	-294	-359
-73	6	-371	-548
-73	15	-393	-524
-71	-548	-439	-359
-71	-65	-585	-290
-70.24754256728734	2.015214859765468	-377.40537150755245	-548.441761988658
-70	-519	-384	-374
-68.67651539385106	-551.2134497345542	-414.96809772653273	-458.2073174405311
-67	-574	-318	-277
-64.21551627521372	-73.96860053399597	-495.5108262682037	-486.19624332529906
-63	-574	-437	-267
-63	-549	-410	-459
-62.608221405700014	-80.62032030577191	-506.10694822555666	-494.9040701995625
-62	-505	-242	-519
-60.61730699421723	-230.07870921446965	-364.5231032881685	-552.616517664936
-60	-587	26	-227
-59	-583	-218	-140
-59	-562	-259	-292
-59	-4	-443	-532
-58	-78	-515	-492
-56	-155	-430	-507
-54.07189972009843	-279.87002130135636	-362.2102124495369	-566.7625654506252
-52	-312	-550	-400
-49	-222	-448	-493
-47	-269	-234	-570
-46.63159206046009	-576.4344641103679	-487.0017782380787	-221.5610939583873
-45.62571731924652	-78.79066710313485	-363.85779085611307	-584.3371570321692
-44	-313	-521	-500
-43	-70	-534	-504
-41.584072108520814	41.523332811213095	-397.1768518236665	-551.2382621412444
-41	-102	-579	-169
-38.98698078348997	6.52171045085862	-444.98845997067474	-552.8889099192775
-38	-581	-327	-264
-38	-117	-524	-518
-38	-56	-555	-393
-37.00529867811923	242.70321824976293	-399.55730938702663	-564.4632717942998
-37	126	-537	-522
-36.504556953005306	-390.57413332383226	-473.16578187907504	-496.5895464424413
-33.654545454545456	8.272727272727252	-564.7818181818182	-537.6545454545455
-26	-96	-394	-537
-24	-241	-375	-530
-24	210	-562	-552
-23	-190	-470	-510
-13	-578	-371	-211
-13	-560	-202	-375
-12.068041439235678	-176.18367240225456	-562.1538544732759	-493.0514015180207
-12	-174	-417	-512
-11	-401	-385	-477
-11	-377	-561	-181
-10	-572	-243	-289
-10	-535	-267	-464
-9	-521	-419	-392
-8.617359035151011	-395.63776930213385	-359.8042469848469	-493.0629316565303
-8	-331	-537	-405
-6	-582	-43	-227
-3.9039648728575345	-114.09711517658879	-562.678103925705	-465.2882759663463
4	-566	-65	-420
6.824316705906995	-11.311274175358108	-551.9911970849853	-541.4162149584108
10	-456	-240	-527
11	-534	-424	-384
11	-232	-576	-63
12	-311	-378	-524
12.100793369749308	38.92156603228533	-478.2294926662344	-554.6416249952772
13	-263	-509	-504
14	-456	-359	-517
15	-157	-468	-530
18	-115	-381	-542
22.172587296921165	-108.18571030925371	-374.6598519545149	-544.3691111924406
22.596698825245596	-335.0133639334101	-396.8295123313144	-497.6378993884437
24.653137971172576	-389.7348734375446	-546.5378363186337	-479.5467697521792
25	-339	-398	-502
26	-141	-415	-532
26.038038861567728	-195.3075100128825	-550.9688319415338	-498.40533394411045
27	-315	-364	-525
28.05231064721531	-551.7911682908496	-478.2576659327797	-443.0646742080204
28.5662231016006	-138.9004466149333	-425.02401198597823	-532.8350040887283
31	-315	-483	-515
33	-208	-433	-518
37	-119	-486	-533
38.90713772295947	180.40176495104407	-505.2556134745133	-545.0337913830282
39	-592	-53	-305
39	-12	-436	-536
43.55930891806706	-482.54396827659264	-498.81493646121135	-499.63368585054354
47	-478	-374	-501
55.56608506608188	-225.57271643139623	-245.3376680138143	-569.1931154932876
56	-486	-492	-373
56	-322	-373	-512
56	-82	-379	-562
57	-282	-496	-509
61	-274	-400	-525
62	-552	-361	-434
62	114	-382	-580
63.630104832619544	-553.3860149528934	-359.17537098443375	-436.30754809446057
70	174	-384	-555
70.50569244740345	106.6040011285921	-494.30697892196577	-579.4099781244793
70.50993322679402	106.6076503718109	-494.3031073009921	-579.421724051883
71	-86	-365	-563
75	-155	-542	-509
75	-86	-484	-553
76	-485	-383	-488
77	-9	-571	-409
88	103	-590	-54
90	-297	-244	-559
90.27453449512544	-60.105548747342375	-504.1660539274813	-551.4865776345373
93	-572	-124	-431
100	-101	-366	-567
100	-93	-374	-550
104	-196	-528	-484
105	-293	-387	-530
109	-512	-227	-521
109	-370	-407	-506
109.71571078503545	-591.40981425234	-219.1833302114843	-367.5064249938297
113	-512	-346	-511
115	-174	-410	-524
117	-70	-568	-513
118	-74	-582	-190
119	-316	-349	-529
119	-174	-529	-514
125	-194	-578	-71
125.15782182109625	-196.39684260037708	-578.4843578345178	-77.48875609379543
131	-575	-146	-460
135	-603	-226	-203
135	-575	-265	-450
136	19	-211	-699
138	-519	-236	-508
138.61478984256834	-70.92567265719666	-394.4936683931466	-576.7227343366535
142	-411	-512	-471
142	101	-414	-657
143	-260	-385	-550
147	-345	-550	-525
150	-195	-577	-319
153	-149	-553	-543
154.51596823576568	-99.20550792846117	-562.9677434286695	-526.8831657647152
155	-510	-403	-478
158	-135	-579	-294
160	-582	-155	-447
166.6153830476788	-524.5624392903838	-300.78975806357755	-481.91935547043886
166.78325564280567	-524.6587771890202	-301.0631469535665	-481.71439332153733
179.36882865440464	-369.2536302032914	-420.23814133591486	-547.3583736689255
179.4821767940214	-373.63659198799917	-543.7172853593277	-538.0463353939961
188	-410	-561	-306
202	94	-580	-332
202.7568377009149	-574.6342270049788	-429.2910017184563	-516.5735020724273
205	140	-556	-556
206	-567	-305	-519
217.56345521539117	-339.9232430844755	-419.90704408067876	-565.8010247395704
220.34663676707612	-134.71381003600416	-428.81904863304186	-583.6754638424374
225.94925081498602	-143.50566977429776	-547.4166577669741	-576.146915964818
231	-135	-419	-578
254	-338	-425	-547
274.2165100840919	-556.5032056494504	-488.19472018451586	-250.58199982702865
275.56535027310383	-558.8144900739294	-491.542736704209	-253.19804924407956
302	-60	-228	-677
