-808	-397	-513	-163
-710.5467758777659	-332.5793734129558	-476.4061471964733	-420.2004252484736
-710.5467758777658	-332.5793734129535	-476.4061471964724	-420.2004252484737
-710.5467758777656	-332.5793734129559	-476.40614719647493	-420.20042524847366
-705	-137	-555	23
-704.0228682516182	-160.0126629688423	-485.631578947368	-394.81372237778487
-703.6696058692327	-160.2814018434437	-482.9999999999986	-394.8137223777881
-703.4964220395262	-160.4394765346166	-482.00000000000006	-394.8391249533888
-703.3064497286297	-160.07758388767874	-482.9999999999999	-394.8137223777848
-703.1936934420735	-160.9370740699362	-482.00000000000045	-394.9846944475477
-703	-156	-483	-397
-702.9697139652271	-158.07308339445177	-482.99999999999994	-397.9326545580052
-702.5763462283472	-159.25834301842826	-482.9999999999997	-395.4210526315815
-694.0000000000064	-528.8790414272405	-527.4118981401144	-430.8215585516014
-694.0000000000064	-526.9657841980323	-521.6110716742859	-433.2252548079783
-694.0000000000009	-528.8790414272415	-527.4118981401441	-430.82155855158226
-694.0000000000009	-528.8790414272415	-527.4118981401438	-430.8215585515825
-694.0000000000009	-528.8790414272414	-527.4118981401442	-430.82155855158226
-694.0000000000009	-524.8740156141043	-528.7951626894342	-426.7892379478298
-694.0000000000009	-524.0167783276274	-524.2066005903022	-431.1985004251372
-694.0000000000007	-528.8790414272416	-527.4118981401449	-430.8215585515817
-694.0000000000005	-528.8790414272416	-527.4118981401467	-430.8215585515807
-694.0000000000005	-528.8790414272416	-527.4118981401463	-430.821558551581
-694.0000000000005	-528.8790414272415	-527.4118981401475	-430.82155855158055
-694.0000000000003	-528.8790414272416	-527.4118981401475	-430.8215585515803
-694.0000000000003	-528.8790414272416	-527.4118981401473	-430.8215585515804
-694.0000000000003	-524.874015614104	-528.7951626894353	-426.78923794782884
-694.0000000000002	-528.8790414272416	-527.4118981401485	-430.82155855157964
-694.0000000000002	-528.8790414272416	-527.4118981401481	-430.8215585515799
-694.0000000000002	-528.8790414272416	-527.4118981401474	-430.8215585515804
-694.0000000000002	-528.8790414272416	-524.5807734027193	-431.2468869231236
-694.0000000000001	-528.8790414272418	-527.4118981401492	-430.82155855157924
-694.0000000000001	-528.8790414272418	-527.4118981401487	-430.82155855157964
-694.0000000000001	-528.8790414272418	-524.5807734027201	-431.2468869231234
-694	-528.8790414272418	-527.4118981401496	-430.8215585515792
-694	-528.8790414272416	-527.4118981401491	-430.82155855157936
-694	-528.8790414272416	-527.4118981401488	-430.8215585515795
-693.9999999999998	-524.0376341035966	-527.41189814015	-429.8264590599915
-693.9999999999997	-528.2260601706054	-520.97638426025	-434.1064726205399
-693.9999999999995	-528.8790414272419	-527.4118981401516	-430.82155855157794
-693.9999999999994	-528.8790414272419	-527.4118981401521	-430.82155855157765
-693.9999999999993	-528.8790414272419	-527.4118981401549	-430.82155855157606
-693.9999999999993	-528.8790414272419	-524.5807734027262	-431.2468869231203
-693.9999999999993	-528.8790414272418	-524.5807734027264	-431.24688692312014
-693.9999999999992	-528.8790414272435	-527.4118981401494	-430.82155855158004
-693.9999999999992	-528.8790414272419	-527.4118981401533	-430.8215585515766
-693.9999999999992	-528.8790414272418	-524.5807734027271	-431.24688692311975
-693.9999999999992	-528.8790414272418	-524.5807734027269	-431.2468869231199
-693.9999999999992	-528.8790414272418	-521.8681861567738	-433.5250202671412
-693.9999999999991	-528.8790414272419	-521.9523913958997	-434.0299366028676
-693.9999999999991	-528.8790414272418	-527.4118981401548	-430.8215585515761
-693.796759534528	-525.8444640278622	-524.0000000000001	-434.0000000000006
-693.7565811939409	-525.812872464103	-524.101353425421	-434
-693.7565811939405	-525.8128724641036	-524.1013534254214	-434.00000000000006
-693.7565811939393	-525.8128724641102	-524.1013534254226	-434.0000000000025
-693.5741314357474	-529.0774080253299	-527.5037630354316	-431.0939959986255
-693.5741314357474	-529.0774080253298	-527.5037630354317	-431.09399599862525
-693.5741314357474	-526.4214608559583	-522.7703209993283	-433.99999999999903
-693.5741314357474	-525.647076880143	-524.1013534254238	-433.99999999999943
-693.5741314357474	-525.6470768801303	-524.1013534254342	-433.9999999999955
-693.5741314357473	-528.8070025825606	-524.4791859619411	-433.99999999999943
-693.5741314357473	-528.8070025825605	-524.4791859619412	-433.9999999999994
-693.5741314357471	-529.07740802533	-527.5037630354312	-431.09399599862576
