-692	-225	1	-411	-155
-677	53	-137	-501	5
-676.5648137665573	-218.45296048907508	-167.46462130646435	-362.83029548284844	-137.17638401449108
-676.564813766557	-218.45296048907485	-167.4646213064644	-362.8302954828484	-137.1763840144911
-676.5648137665565	-218.45296048907434	-167.46462130646444	-362.83029548284827	-137.1763840144912
-676	217	-347	-339	-171
-673.7603140803844	-218.6062682991741	-167.14779079052468	-362.64080383284517	-135.77615118445667
-673.7603140803833	-218.60626829917493	-167.14779079052434	-362.64080383284534	-135.7761511844556
-673.4011798370773	-213.6695164390373	-163.2357286296432	-363.3212139717138	-139.20686685534625
-673	-214	-163	-363	-137
-671	-186	-168	-534	-264
-661	-6	-228	-435	-17
-660.9869333381863	-6.4097290214563145	-226.19198893519427	-438.05199366685474	-18.9003585142587
-660.9869333381856	-6.409729021457309	-226.19198893519234	-438.0519936668543	-18.900358514258997
-657.2015666391649	9.148092614884611	-246.71267976836612	-370.0602638245086	-94.94809493354158
-657	-123	131	-219	-370
-657	-27	36	-210	-374
-657	-6	-68	-389	-278
-651	114	-334	-357	-92
-650	222	195	-552	129
-645.6592643997226	-40.84941013185292	-164.18598195697433	-547.7827897293547	-71.09784871616931
-645.6592643997224	-40.84941013185286	-164.18598195697433	-547.7827897293546	-71.09784871616932
-645.6592643997224	-40.849410131852835	-164.18598195697433	-547.7827897293546	-71.09784871616937
-645.6592643997219	-40.84941013185261	-164.18598195697436	-547.7827897293542	-71.09784871616954
-644	-17	164	-585	-140
-643	-297	-182	104	-133
-642.7332754126846	-34.34556907037364	-425.6820156385752	-172.2925716768028	263.60295395308435
-642.7332754126846	-34.345569070373585	-425.68201563857514	-172.2925716768028	263.60295395308424
-642.7332754126846	-34.34556907037353	-425.6820156385751	-172.2925716768028	263.6029539530841
-642.7332754126836	-34.34556907037438	-425.68201563857565	-172.2925716768024	263.6029539530855
-641	-333	-156	-31	-172
-641	180	-255	-232	-129
-640.866460268318	-249.2356037151703	-148.95827313381494	-184.5285861713106	-200.02284141726864
-640	-35	-427	-171	266
-639.8146898960467	-45.154863909727794	-406.3069750139503	-478.3292123917571	101.88285489904166
-639.1568029279742	-248.0594447585547	-146.65353025385804	-185.14087893836148	-197.97859025918436
-639	-30	-342	-303	-206
-638.387085171401	-48.82471373705425	-406.42344324086514	-478.1525784473431	97.37637483501979
-638.387085171401	-48.824713737054196	-406.42344324086525	-478.15257844734305	97.37637483501987
-638.3870851714008	-48.824713737054026	-406.42344324086554	-478.152578447343	97.37637483502003
-635	-202	-256	-231	24
-632.8605882352942	155.26529411764693	-263.8223529411763	-216.59235294117656	-234.89941176470597
-632.8605882352941	155.26529411764707	-263.82235294117646	-216.59235294117647	-234.8994117647059
-631	58	-170	-224	-231
-631	154	-265	-215	-235
-630	-11	-438	-102	195
-628	-47	-412	-237	156
-625.5006796556412	-193.80046958026116	-424.1300330559789	-185.32280553610414	37.6269874778597
-625.5006796556412	-193.80046958026116	-424.13003305597886	-185.32280553610414	37.62698747785967
-625.5006796556411	-193.80046958026125	-424.13003305597897	-185.3228055361041	37.6269874778597
-625.5006796556406	-193.80046958026082	-424.13003305597925	-185.32280553610337	37.62698747785936
-623.265118516783	-159.3004986645035	-446.97304901337264	-43.6104051282286	72.79088215512803
-622.2075743279316	-156.67724947108024	-451.93731077367266	-53.383186914301426	76.67585756230812
-619.4626392283055	-157.40366429458436	-449.09008740015395	-47.099922302443495	75.47564475195591
-619	-54	-14	-627	-23
-618	-253	-178	-301	-258
-618	-59	-541	-39	77
-617.8898269896195	-169.98366782006912	-430.6853979238757	-357.031141868512	-93.25868512110733
-617.8898269896193	-169.98366782006923	-430.68539792387537	-357.0311418685121	-93.25868512110726
-617.8898269896193	-169.9836678200692	-430.6853979238754	-357.0311418685121	-93.25868512110726
-617.8898269896191	-169.98366782006931	-430.68539792387486	-357.03114186851224	-93.25868512110712
-612.1063829787233	-30.87234042553193	-23.297872340425542	-559.2553191489362	-92.55319148936168
-612.1063829787233	-30.872340425531902	-23.297872340425492	-559.2553191489362	-92.55319148936175
-612.1063829787233	-30.872340425531902	-23.297872340425364	-559.2553191489362	-92.55319148936181
-612.1063829787233	-30.87234042553186	-23.297872340425243	-559.2553191489365	-92.55319148936195
-612	57	-192	-478	18
-611	42	1	-227	-389
-609.5956240463702	11.695864019188264	-349.04783589661724	-267.68077789271035	-120.0874252158097
-609.5956240463701	11.695864019188207	-349.0478358966172	-267.68077789271035	-120.08742521580973
-609	-124	-338	-366	-183
-609	-30	-25	-558	-94
-605	-277	-287	-325	-130
-602	-258	-232	-430	-25
-601	-287	-329	-170	-271
-600	-17	89	-508	-285
-600	113	-420	-200	-103
-599	-135	-271	-476	-234
-598.8120244312723	-116.82082595507319	-444.5415398874352	-454.01191850751763	-48.35445883230527
-598.8120244312723	-116.82082595507313	-444.5415398874352	-454.0119185075176	-48.354458832305326
-598.8120244312723	-116.8208259550731	-444.5415398874352	-454.01191850751763	-48.35445883230528
-598.8120244312723	-116.82082595507293	-444.5415398874351	-454.0119185075177	-48.35445883230521
-598.8120244312722	-116.82082595507293	-444.5415398874352	-454.01191850751786	-48.354458832305
-598.533217667795	-115.68775867687339	-440.49528124647577	-455.50662927111813	-45.240048885095206
-597.4632182790821	-116.19776409573636	-441.240156490177	-454.9381319027482	-46.295644289109894
-596.9750718552646	-120.17324318575498	-439.42738779661056	-454.0218510381876	-48.88006453687339
-596.6070082294727	-120.00735214281659	-439.38816398274355	-454.91374574671613	-47.385905181946455
-596.3176768380063	-114.12685298169073	-444.66945870575535	-453.8037491680488	-43.44195459471618
-595	-220	-619	81	325
-595	-12	-88	-413	-348
-594	-65	-342	-193	-127
-593.3291281415206	-117.47580011433814	-445.4883449859906	-452.656832106791	-42.04935326237366
-593.1995716883774	-117.81179562830032	-446.76409142766283	-452.5579625131292	-43.98245371478855
-593.1995716883773	-117.81179562830036	-446.7640914276629	-452.55796251312916	-43.982453714788434
-588	-72	-355	-465	-142
-586.0343300110742	-126.83499446290156	-207.13030638612025	-483.3543743078628	-87.60428202288679
-586.0343300110742	-126.83499446290142	-207.13030638612037	-483.35437430786266	-87.60428202288665
-586	-92	-155	-317	-359
-584.2996866497591	-221.7275970869832	-402.0041544702643	-551.6677401310966	-133.44037927869707
-584.0575539568346	-376.7284172661871	-251.9496402877698	-306.7428057553957	-207.73381294964028
-583.9272245138495	-225.14172068356936	-403.4652327636999	-547.3631408367658	-139.3466411314315
-583.9272245138482	-225.14172068355967	-403.46523276370056	-547.3631408367706	-139.34664113140929
-583.927224513848	-225.1417206835591	-403.4652327637006	-547.3631408367709	-139.34664113140786
-583.9272245138479	-225.14172068355924	-403.46523276370067	-547.3631408367708	-139.34664113140838
-583.9272245138477	-225.14172068355873	-403.4652327637008	-547.363140836771	-139.34664113140758
-583.2936288088645	-258.87026777470015	-454.09464450600206	-402.04986149584494	-161.53693444136667
-582.7287044062398	-218.40811851139088	-402.55732299165356	-551.6410769472773	-133.62154287802795
-581.9509202453987	-379.7361963190186	-252.08588957055235	-308.7914110429449	-211.06748466257687
-581.9509202453974	-379.7361963190181	-252.08588957055252	-308.791411042944	-211.06748466257744
-581.7865351257764	-224.37662619255886	-403.7872940156096	-546.70663486557	-139.59724631399052
-581	-219	-401	-553	-134
-580	-137	-614	-16	109
-580	-127	-115	-232	-461
-579.6032187004532	-128.25453550532472	-52.075514585174886	-605.2806892003761	-171.61969103843074
-578.3698142451091	-124.68925908685463	-52.62843820782808	-605.552058438806	-167.01827382918248
-578.242872228089	-76.60459931948864	-375.262876921272	-311.3387304939574	-194.27871641440822
-578.2428722280888	-76.60459931948847	-375.26287692127187	-311.33873049395754	-194.27871641440814
-578.2428722280887	-76.60459931948847	-375.26287692127187	-311.33873049395754	-194.27871641440822
-578	-280	-233	-235	-217
-578	-184	-328	-226	-221
-578	175.50000000000003	-523.5	-33	-51.500000000000014
-578	175.5000000000001	-523.5	-33.00000000000003	-51.50000000000017
-577.4154774972563	-220.70691547749783	-402.7980241492867	-551.4994511525789	-138.67453347969274
-576.7247455307504	168.53827730733065	-527.3321358309813	-40.991959627063665	-63.30878453511188
-576.7247455307502	168.53827730733042	-527.3321358309811	-40.99195962706355	-63.30878453511243
-576.7247455307502	168.53827730733045	-527.3321358309811	-40.99195962706355	-63.30878453511248
-575	-20	-503	-251	18
-572.9869615732175	-64.6957270106287	-40.84835836309661	-108.60183312534963	-497.8472395541977
-572.9869615732175	-64.69572701062864	-40.848358363096324	-108.60183312534966	-497.84723955419764
-572.9869615732174	-64.69572701062873	-40.84835836309671	-108.60183312534964	-497.8472395541977
