-606	-597	-514	30	362
-604	-609	-424	98	119
-604	-81	-455	39	-375
-603	-403	-4	-534	-133
-603	-143	236	-518	-629
-603	78	-38	-626	-38
-602	-215	174	-503	-506
-601	310	-487	-108	-127
-600	-51	-374	-310	-124
-599	462	-407	-251	-339
-598	-435	17	-264	-310
-598	47	-67	-410	-412
-597	-500	-76	-339	-86
-597	-468	-192	-110	-379
-595	-355	-39	-450	-224
-595	-194	271	-531	-473
-595	-142	-246	-266	-371
-595	-30	-261	113	-610
-595	38	-678	113	72
-593	-201	111	-531	-432
-591	-414	-31	-173	-470
-590	-310	-107	-383	-304
-586	-156	24	-488	-409
-585	-252	146	-544	-276
-584	-78	-324	-414	-482
-583	-253	28	-393	-519
-583	-141	-347	-27	-431
-583	-102	-445	-64	-8
-583	-28	37	-584	-365
-581	-319	14	-535	-543
-581	146	-382	-229	198
-580	-256	-406	1	34
-580	-208	3	-586	-290
-578	-449	223	-414	-632
-578	-241	-357	-255	-239
-577	-521	161	-399	-509
-577	-456	-22	-191	-558
-575	-227	-182	-177	-257
-571	-284	-277	-564	-121
-570	-376	-429	92	89
-570	-341	12	-226	-549
-570	-219	-541	190	185
-568	-286	-49	-348	-309
-567	-514	-147	-204	-361
-567	-374	-52	-277	-236
-566	-408	-174	-202	247
-565	-451	-374	-218	-166
-564	-346	41	-433	-524
-560	-415	-3	-266	-119
-559	35	-499	471	-147
-553	-356	-289	-487	124
-551.3538732394366	-359.3133802816901	-291.0457746478873	-489.25704225352115	120.43661971830986
-550	-13	-509	8	-287
-548	-243	-105	-169	-543
-546	-277	-254	-421	-195
-545	-484	233	-290	-604
-545	274	-440	-40	-197
-542	165	-143	-261	-578
-541	42	-534	206	-91
-540	-490	258	-491	-404
-539	-431	-38	-360	-151
-539	-369	-452	74	159
-539	8	-468	554	-415
-538.885702732081	-367.3696704367128	14.733237867879257	-386.7133050224565	-284.8297900753528
-538	208	-61	-318	-538
-536	-554	46	-362	-332
-536	-341	-296	97	-575
-536	-208	76	-453	-546
-535	-542	108	-303	-407
-535	-290	-517	356	63
-535	-227	-133	38	-546
-535	110	-364	-285	-240
-533	-421	-473	-24	278
-533	-167	-129	-382	-329
-532	-107	264	-482	-665
-531	-405	-324	2	-263
-531	-250	-113	-463	-133
-531	-30	-541	45	63
-530	-408	209	-503	-390
-530	-186	-50	-428	-207
-528	-429	225	-527	-414
-527	-251	-40	-566	-455
-526	196	-143	-423	-276
-525	-382	-151	-393	-443
-524	-381	169	-445	-544
-523	-388	-76	-222	-470
-523	40	-390	73	-426
-522	152	-182	-471	-437
-521	86	-535	4	-113
-520.5740467798782	-488.6362704261455	99.74918295418135	-542.3216276834348	-219.0304389618712
-520.2897939048455	-487.8956369217277	99.20954834466127	-542.6722210041657	-219.15594167945628
-520	-537	278	-450	-179
-520	-389	-257	-524	22
-520	-389	-44	-287	-105
-519	2	-450	-225	-178
-518	-217	-228	-139	-419
-518	372	-413	-14	-202
-517	-425	-492	65	26
-517	-135	-204	-425	-149
-516	-447	-24	-359	-313
-516	-433	160	-233	-612
-516	-7	-458	-164	-100
-516	205	-516	387	-407
-515	-155	-85	-332	-582
-514	-531	61	-588	-378
-514	-145	-284	-160	-444
-513.6968105999363	-189.12519926903664	-121.66556119735753	-77.01624262449582	-487.2079529417094
-513.492294942436	-532.7667260224881	60.37923890158133	-587.949900327017	-379.39238117636523
-512.0058238460133	-189.2425921200615	-123.11088329038726	-76.72561768073236	-487.1469369933627
-512	-459	189	-450	-642
-512	-397	-195	-375	-24
-510.75745619409383	-193.32581791447126	-127.52964097537065	-78.09153290037989	-491.41943389290526
-510	-131	-190	-104	-587
-508	-508	-49	-318	-280
-508	-234	-581	224	6
-507	-482	-53	-327	-512
-506	-520	41	-250	-523
-505	-364	-376	-116	-333
-504	-259	-219	-157	-507
-503	-436	-104	-127	-422
-503	115	-548	-2	-297
-502	-481	-71	-247	-195
-502	-268	-278	-63	-342
-502	-154	-299	-272	-350
-502	-65	-397	-232	0
-499	-395	39	-393	-411
-499	-310	-215	-179	-424
-499	279	-400	-54	-207
-498	-525	-110	-295	-356
-497	-84	-470	373	-169
-496	-381	-406	-215	41
-495.72906784409554	-373.1978500350785	-333.2804873100089	-457.6113639584618	-60.30974640835784
-495	140	-49	-220	-604
-494	-71	-373	-221	-147
-491	-453	-57	-555	-90
-491	-175	-298	-405	-532
-490	-559	-561	358	186
-490	15	-591	-264	-75
-489	-595	-130	-246	171
-489	-359	41	-311	-572
-489	-230	-244	-316	-483
-489	215	-230	-526	-275
-488	-416	40	-526	-593
-487.5655743131414	-454.19145978152926	-58.32704402515725	-559.8297252565376	-93.07335319430652
-486	-471	94	-437	-544
-486	-437	56	-550	-617
-486	-208	-480	-268	108
-485	-509	-6	-535	-494
-485	-187	-20	-633	-115
-485	128	-464	-499	-113
-484	-424	-268	-182	-389
-483	-131	-316	125	-445
-482	-2	-507	284	-372
-480.5313984763807	-431.83713701299746	-166.0546151492213	-391.72842210375427	-85.57428852131619
-479	-471	-306	-387	11
-479	-434	-168	-394	-87
-479	-280	-160	-459	-147
-479	-263	-156	-231	-251
-478.27208243737607	-438.33809936049596	-171.61822446870897	-398.98201569437856	-95.2861291854003
-478	-474	-85	-539	-396
-478	-374	-38	-567	-519
-476	-601	-552	340	98
-475	-145	-645	296	-273
-474	-601	-277	-38	91
-473	-252	-242	-175	-437
-473	-101	-213	-475	-279
-472	-357	-173	-445	-94
-472	93	-530	267	-158
-471	-380	-310	-220	-404
-471	-209	-426	62	-153
-469	-496	-151	-284	-490
-469	-486	-518	305	107
-469	-173	-307	107	-533
-468	-301	-159	-592	-329
-468	-287	-411	-177	-198
-468	-237	-443	-195	-262
-468	-141	-23	-454	-540
-466	-162	-7	-478	-564
-466	-100	68	-596	-258
-465	-394	-205	-601	-230
-465	44	-458	-55	-302
-460	-407	-315	-400	37
-460	-224	-505	-194	-100
-459	-333	-166	-351	-317
-459	-222	-413	-246	-38
-458	-352	-562	-148	17
-457	-201	199	-623	-466
-456	-21	-542	4	-68
-456	257	-522	-178	-324
-455	-287	164	-412	-633
-455	-232	-233	-161	-549
-455	326	-480	-96	-338
-455	475	-265	-527	-209
-453	-565	226	-426	-420
-452	-473	105	-282	-610
-451	-442	-225	-120	-552
-451	-340	-173	-356	-326
-451	-276	-11	-541	-524
-450	40	-141	-440	-335
-449	349	-379	-437	-386
-448	-92	-526	361	-412
-447	-530	-296	-60	120
-447	-379	-291	-374	-109
-447	-238	-311	-70	-353
-446	-400	-321	-419	30
-446	-264	-396	-403	-244
-445	-340	-169	-366	-336
-445	-234	-463	-304	104
-444.8936397456217	-387.46290670174267	-296.78244919489276	-381.75219965034313	-115.7972980727622
-444	-629	-297	241	52
-444	-412	-231	-351	-213
-444	-178	-274	-25	-469
-443	-553	230	-349	-427
-443	-505	-58	-524	-305
-443	-313	-152	-530	-303
-439	-238	-518	91	-7
-439	-188	-550	73	-71
-439	68	-517	-256	-174
-437	-565	-11	-174	-473
-437	-561	-48	-400	-266
-437	-201	-52	8	-579
-437	164	-509	-218	-329
-434	-335	-218	-275	-397
-433	-126	-478	-168	-105
-432	-369	2	-581	-529
-432	-286	167	-497	-618
-432	-187	-40	-367	-667
-431.12111801242236	-369.82608695652175	2.559006211180119	-578.4937888198758	-526.9099378881988
-431	-264	49	-203	-618
-430	-496	-512	172	-319
-430	-163	30	-661	-560
-429	-587	36	-297	-256
-428	13	-343	-328	-293
-426.8256567398874	-282.3904357174457	-56.58613805017874	-293.05667491182425	-464.5352595216191
-426.8174080314689	-290.1305955906488	-55.475323900482394	-297.86437165815914	-466.63559884494407
-426	-168	-637	-113	20
-424	-543	159	-373	-536
-423	-574	-8	-589	-390
-423	-514	-413	124	-287
-423	-47	-260	-550	-334
-423	-11	-86	-243	-561
-423	386	-398	-64	-364
-421.25504457579734	-286.76205688862814	-57.63814291615601	-295.8046116884084	-468.4427856023881
-421	-92	-652	590	-270
-420	-496	-453	-75	247
-420	-469	-166	-413	-334
-419	-194	-519	-111	-29
-418	-508	-363	-7	4
-418	-218	-113	-190	-605
-417	-446	-247	-466	-2
-417	-80	-393	-536	-274
-416	-190	-99	-277	-550
-415	-578	-370	298	44
-415	-459	225	-311	-666
-414	-321	-55	-657	-335
-414	-300	-293	-569	-200
-414	435	-467	-173	-412
-413	-222	-177	-395	-433
-412	-300	-347	-135	-237
-412	-13	-437	-288	-141
-410	-549	-159	-117	-449
-410	-85	-370	34	-358
-409	-449	-313	-336	-490
-409	-411	-334	-348	-171
-408	-127	-398	349	-432
-407	-605	-489	207	85
-406	184	-548	-67	-120
-402	-219	-393	-572	-58
-401	-493	31	-259	-495
-401	-272	-605	-47	-72
-400	-585	-330	-428	58
-400	-438	-33	-480	-545
-400	-177	-244	-26	-546
-399	-564	-432	-289	-211
-399	-529	-141	-149	-515
-399	313	-416	-54	-377
-398	-40	-566	96	-131
-397	-272	-227	-387	-238
-396	-229	21	-448	-636
-394	-321	-330	-279	-235
-394	-269	-178	-440	-284
-390	-238	-493	-253	-158
-390	10	-422	-514	-187
-388	-573	-202	-133	-148
-387	-192	-135	-424	-396
-387	91	-535	-107	-125
-386	-264	-197	-409	-273
-386	-105	-583	-39	-308
-385	-582	-474	-19	39
-385	-55	-457	-302	19
-384	-212	-180	-510	-472
-383	-293	-316	-587	-130
-383	-188	124	-620	-586
-381	437	-244	-516	-448
-380	-323	-232	-546	-281
-380	-250	-315	183	-386
-380	-133	-245	-228	-568
-380	-96	-486	-412	-81
-379	-142	-346	91	-352
-379	-96	-463	228	-425
-379	328	-404	-357	-549
-379	599	-561	-139	-434
-378	-512	-87	-8	-544
-378	-119	-94	-398	-579
-377	-545	-188	-441	-43
-376	-63	-490	354	-327
-376	-17	-551	-130	-177
-374	109	-328	-80	-395
-370	-91	-323	-269	-494
-369	-119	-504	-196	-264
-366	-247	-83	-354	-459
-366	179	-330	-280	-392
-365	73	-386	-154	-305
-364	-495	32	-236	-562
-364	-364	-245	-366	-215
-363	-433	-170	-349	-296
-363	35	-599	48	-103
-362	215	-357	281	-465
-361	-500	-449	39	-332
-361	-364	-98	-637	-500
-360	-473	95	-492	-565
-360	-279	-360	-284	-395
-359	-204	-18	-310	-600
-358	-286	-469	-357	-196
-357	-20	-270	-46	-576
-356	360	-538	148	-476
-353	-323	-358	-317	-139
-353	-309	-610	98	-8
-353	-305	-602	431	-135
-351	-618	-425	249	46
-350	-531	-30	-505	-368
-350	-386	-100	-328	-506
-349	-538	-275	-282	-294
-349	-461	-160	49	-552
-349	-371	-172	-619	37
-345	-424	-67	-171	-583
-344	-423	-305	-371	-373
-344	-190	-180	16	-585
-343	-214	-565	-264	-81
-342	-345	-211	92	-558
-341	-553	-96	-250	-462
-341	-249	-297	-703	-236
-338	-138	-580	439	-371
-337	-493	148	-342	-611
-335	-84	-317	-319	-343
-334	-373	-245	-77	-502
-333	-124	-189	-455	-308
-331	-286	-595	-128	-54
-330	-411	-353	-90	-227
-329	-556	-571	131	125
-329	-382	-388	356	-342
-328	-165	-218	-565	-408
-328	279	-331	-360	-290
-327	-241	-230	-446	-494
-326	-602	-392	81	138
-326	-267	-327	-443	-209
-325	-529	121	-392	-561
-323	-70	-497	-268	-160
-323	19	-236	95	-593
-322.57404677987824	-405.6362704261455	-88.25081704581866	-479.32162768343477	-233.0304389618712
-322.28979390484545	-404.89563692172766	-88.79045165533874	-479.67222100416575	-233.15594167945628
-322.2613909495435	-304.4308876946891	-444.88330213894983	-459.7063708702472	6.6671275701212664
-322	-306	-445	-461	8
-322	-133	-520	119	-109
-319.49229494243605	-405.76672602248806	-88.62076109841867	-476.9499003270169	-232.3923811763652
-319	-499	-226	-155	-484
-319	-300	-78	-704	-160
-316	-115	-565	213	-417
-314	-529	-292	-363	-245
-314	-329	-246	-279	-524
-314	-173	-408	281	-530
-314	-131	136	-560	-598
-314	-55	-43	-689	-332
-313	-148	-336	-178	-416
-312	43	309	-58	-678
-310	-430	-240	49	-544
-308	-502	-522	-178	-227
-305	-244	-439	-193	-408
-305	-218	-399	89	-415
-304	-397	-244	-329	-525
-301	-521	-501	275	-206
-301	-169	-343	-172	-480
-299	-481	184	-480	-581
-295	-373	-606	379	-331
-294	-289	-109	-415	-446
-294	-112	-106	-332	-534
-293	-370	-245	-492	-104
-293	221	-53	-708	-118
-292	-109	-108	-143	-609
-291	-382	-155	-424	-347
-290	-315	-439	-17	-280
-290	-302	204	-575	-558
-289.5655743131414	-371.19145978152926	-246.32704402515725	-496.8297252565376	-107.07335319430652
-288	-64	-705	363	-209
-287	276	-529	-79	-331
-284	-247	-187	-456	-372
-283	-335	-441	-417	103
-281	-347	-351	-349	-140
-281	-200	-122	-165	-564
-280	-196	-182	-506	-521
-279	-173	-369	-67	-519
-279	145	-397	-160	-417
-276	-349	-101	-410	-473
-276	-19	-173	-664	-374
-275	-527	-527	137	-210
-275	-180	-215	-474	-376
-271.41615971775724	-465.43622884965185	-73.42717795692718	-631.428540811448	-554.5223249858494
-270	-589	-368	-118	-206
-267	-376	-334	-275	-445
-266	-375	-249	-471	-21
-265.81197776911375	-461.7460790705751	-73.58369727727339	-627.6769510180056	-549.9230502925202
-265	-264	-242	-453	-501
-264	-164	-545	366	-162
-263.1640316205533	-264.27272727272725	-245.34584980237153	-457.92687747035575	-503.42885375494075
-263	-439	-361	-118	-471
-261	-313	-578	256	290
-260	-111	-120	-609	-369
-260	-89	-662	363	-331
-258	-550	-541	-121	-131
-258	-519	-197	-641	-353
-257	-571	-161	-91	-476
-257	-342	-223	-153	-538
-257	-160	-318	-621	-379
-257	-71	-380	65	-423
-253	-280	-68	-82	-562
-252	-268	-311	-408	-227
-252	-242	194	-660	-472
-251	297	-374	-302	-293
-249	-378	-207	-413	-158
-248	-487	-95	-29	-606
-248	-282	-555	-297	-219
-246	22	-217	131	-612
-244	-454	-326	-559	170
-242	-466	-236	-491	-73
-242	-451	-389	-576	-396
-242	-180	-546	-358	-281
-241	185	-606	117	-377
-239	-456	-491	-329	-304
-237	-428	-365	152	-425
-237	-311	36	-490	-566
-237	-233	-437	83	-493
-236	-36	-119	-550	-413
-234	-521	-289	23	-435
-234	-289	-536	133	-194
-233.16403162055332	136.72727272727275	-362.3458498023715	-85.92687747035573	-473.4288537549407
-233	-466	-353	-198	-485
-232	-363	-650	12	352
-231	-467	-106	-217	-517
-229	-286	-519	-236	-77
-228	-212	-202	-317	-590
-227	-228	-372	-428	-543
-226	-474	-220	-207	-428
-226	-343	-470	-392	-128
-224	-469	-34	-549	-604
-223	-98	-112	-690	-344
-222	92	-593	77	-382
-221	-297	-399	-170	-492
-221	-293	-436	-396	-285
-219	198	-687	266	-259
-218	-538	-61	-291	-553
-218	-534	-98	-517	-346
-218	-326	-424	43	-498
-218	-243	-259	127	-587
-216	-564	-362	120	-388
-216	-362	-248	-620	-3
-216	-120	-396	-37	-529
-215	-487	-242	-417	-98
-215	9	-490	-348	-563
-214	-142	-601	586	-371
-213	-620	-480	-193	-301
-212	-232	-152	-469	-624
-210	-456	-153	-502	-488
-210	-159	-400	-471	19
-210	393	-520	-365	-486
-207	-502	26	-552	-475
-207	-495	93	-466	-592
-207	-17	-699	147	197
-206	-311	-182	-369	-398
-206	-226	-460	65	-423
-205	-516	109	-490	-616
-205	-463	-242	-485	-74
-205	-223	-496	-335	-334
-202	-243	-710	81	-169
-202	-147	-525	347	-519
-199	-275	-94	-465	-608
-195	-291	-359	-203	-497
-194	-82	-619	-96	-205
-193	-515	-360	-236	-361
-192	-306	-620	-129	-69
-188	-575	-191	-436	-399
-188	-575	-98	-224	-489
-188	-453	-399	-432	29
-187	-289	-252	115	-577
-186	-465	-309	-364	-214
-185	-229	-465	-519	-292
-185	-62	-242	-665	-386
-184	-416	-443	120	-538
-184	-314	-391	-116	-312
-181	-562	-343	-319	-229
-178	-361	-550	-370	27
-178	16	-158	-713	-163
-175	-256	-434	-497	-300
-175	-254	-282	-435	-471
-175	-233	-154	-465	-583
-173	-379	-616	29	-239
-173	92	355	-276	-697
-172	-59	-368	-631	-221
-171.16403162055332	21.727272727272734	-471.34584980237156	-249.92687747035575	-595.4288537549407
-171	1	-452	-269	-617
-170	-401	-88	-580	-516
-167.95919764593992	-407.5994798067974	-92.65566493752168	-586.2194673696301	-518.4602320817893
-164	-509	-92	-279	-528
-161	-208	-611	-26	-75
-159	-627	-82	-612	-401
-159	-447	-33	-364	-641
-157	19	-527	-155	-476
-156	-296	-649	304	-209
-153	-152	-355	-671	-226
-152	-310	-451	361	-402
-151	54	-327	-751	-257
-151	97	-693	21	-353
-150	99	-309	-656	-293
-149	-211	100	-136	-667
-146	-562	-539	-412	-135
-145	-502	-387	-359	-501
-145	-341	-258	-257	-502
-144	-624	-417	-326	-314
-141	-270	-175	-339	-546
-141	-52	-391	-649	-151
-140	-631	-196	-75	-378
-139	-250	-445	-382	-495
-137	-596	-522	-288	-198
-130	-360	-499	-203	-373
-130	-159	-190	-635	-589
-128	-390	-540	270	-452
-128	-212	-506	-224	-383
-127	-505	63	-666	-258
-127	-448	-195	-249	-516
-124	-172	-521	241	-311
-120	-265	-254	-533	-483
-119	-549	1	-267	-491
-119	-4	-234	-306	-657
-118	-512	-356	-324	-418
-118	341	-645	-87	-268
-117	-312	-558	-215	169
-117	-247	-290	-130	-531
-116	-186	-319	-251	-579
-115	-651	-386	290	-286
-115	185	-397	-392	-319
-115	275	-478	-380	-560
-111	-495	-475	-496	-343
-111	-297	-167	-419	-560
-111	-256	-630	31	21
-110	210	-513	-168	-354
-106	-230	-652	-22	103
-105	169	-542	-278	-454
-104	-383	-553	-104	-252
-104	-333	-585	-122	-316
-102	-587	-536	347	-55
-101	-489	-392	-346	-490
-101	-442	-114	-238	-579
-101	-390	-666	499	-310
-101	248	-607	4	-550
-99	117	-563	-376	-335
-98	-253	-114	-639	-407
-96	-639	-158	4	-432
-96	-372	-154	-565	-547
-91	-295	-621	137	-383
-85	28	-188	-706	-56
-84	-391	-102	-325	-546
-82	-23	-88	-669	-357
-80	-317	-623	446	-389
-78	-44	-666	232	-381
-77.41615971775722	-338.43622884965185	-222.42717795692718	-520.428540811448	-407.52232498584937
-74	-462	-497	198	-497
-73	-557	88	-348	-499
-73	12	51	-161	-699
-71.81197776911375	-334.7460790705751	-222.5836972772734	-516.6769510180055	-402.92305029252026
-71	-321	-345	-637	-465
-70	-339	-284	-208	-506
-68	51	-621	-130	-454
-67.24904214559388	-487.53639846743295	-455.70785440613025	-396.7490421455939	-374.7969348659004
-67	-503	-437	-417	-397
-65	-397	-499	129	-337
-64	-424	-581	-154	-372
-56	-55	-613	119	-354
-56	-21	-651	6	-427
-52	-473	-444	85	-470
-51	-566	-381	-9	-493
-51	-562	-418	-235	-286
-50	-462	-498	235	-546
-50	-382	-320	-302	-535
-45	-463	-489	-196	-404
-45	-192	-646	22	-289
-44	-35	-192	-363	-546
-42	-571	-212	-27	-344
-41	-685	-524	551	-240
-41	-502	-607	-214	-187
-40	-523	-227	-184	-532
-39	-523	-591	-238	-211
-37	-426	-209	-405	-504
-36.98506528349134	-603.2473439456269	-619.2673045966733	332.9742979788946	-179.7155249508138
-36	-219	-203	-674	-573
-36	-143	-549	-64	-397
-35	-447	-193	-429	-528
-33	-295	-351	-430	-525
-30	-518	-337	-422	-301
-30	-342	-183	-438	-457
-29	-491	-25	-375	-540
-29	-296	-499	-304	-454
-28	-275	-443	-502	-336
-26	-354	-246	-736	-196
-25	-525	-99	-366	-590
-25	-346	-458	159	-409
-21	-289	-374	110	-559
-20	-171	-516	-13	-590
-19	-590	-163	-334	-332
-18	-302	-472	-393	-375
-15	-264	-416	-562	-98
-13	-224	-216	-645	-297
-11	-474	-237	-418	-361
-7	-524	-238	-433	-251
0	-543	-513	-102	-335
0	-527	-478	-373	-361
2	-392	-595	146	-433
3	-246	411	-225	-693
4	-413	-579	122	-457
9	-473	-317	134	-585
12	-376	-299	-87	-557
12.768771517162056	-376.4081551589903	-302.9907276269981	-526.4179622239755	-425.372532799645
14	-465	-492	-178	-377
14	-220	-395	-647	-307
17	-377	-290	-518	-415
18	-518	-308	-58	-470
19	-398	-274	-542	-439
22	-504	-463	-599	-407
23	-3	-367	-274	-600
27	-309	-435	-262	-493
27	-67	-579	-145	-528
27	-25	-163	-750	-169
29	-497	-128	-227	-534
33	-703	-348	261	-330
33	-513	-233	-443	-344
35	-360	-623	465	-10
35	-107	-354	-767	-343
37	-204	-159	-662	-633
38	-449	-530	390	-450
39	-482	-551	-29	-555
47	-23	-580	-347	-550
48	-238	-26	-634	-501
48.835968379446655	-23.27272727272728	-583.3458498023715	-351.9268774703557	-552.4288537549407
49	-555	29	-480	-606
49	-451	-344	-534	-546
49	-134	-483	-383	-333
52	-352	-421	-664	-136
53	-196	-639	105	-198
56	-409	-607	-480	-256
59	-574	-95	-359	-592
61	-339	-217	-621	-264
64	249	-399	-328	-567
67	-601	-214	-450	-551
67	-403	-401	-610	-352
69	-224	-606	156	-391
72	-231	-168	-663	-407
76	-451	-470	-305	-404
78	-447	-218	91	-587
79	-604	-246	-192	-458
79	-600	-283	-418	-251
79	-374	-306	-651	-308
80	-301	-236	-396	-562
82	-530	-318	-491	-375
83	-517	-20	-619	-460
83	-189	-313	327	-592
87	-493	-524	-71	-410
88	-575	-626	38	4
89	-356	12	-656	-502
89	-286	-228	-488	-594
89	-280	-483	-366	-296
92	-503	-626	-174	113
93	-526	-294	-360	-456
95	-512	-111	-464	-645
97	-100	-569	-10	-553
101	-637	-165	-182	-544
102	-707	-285	128	-343
102	-657	-317	110	-407
103	-338	51	-684	-495
104	-537	-455	-373	-151
104	-308	-482	-743	-283
104	-160	-645	-171	-133
105	-500	-107	-387	-652
106	-283	-213	-311	-598
108	-486	-488	-162	-568
108	-445	-518	-399	-298
113	-257	-598	-157	-281
113	-238	-543	-366	-271
114	-493	-650	158	-268
117	-570	-318	-462	-578
119	-684	-29	130	-463
122	-663	-286	-74	-365
123	-575	-311	-300	-465
124	-684	-270	-98	-389
124	-398	-605	-204	-341
125	-225	-170	-315	-599
131	-590	-372	-369	-564
137	-284	-463	-547	-635
138	-242	-478	-581	-301
149	-197	-420	-661	-286
151	-527	-565	-495	-330
152.75095785440612	-532.536398467433	-567.7078544061303	-498.7490421455939	-331.79693486590037
154	-234	-298	-708	-345
156	-708	-311	102	-139
156	-194	-535	-657	-107
158	-720	-221	170	-382
159	-497	-398	-456	-505
160	-600	-30	-437	-646
160	-563	-386	41	-402
162	-576	-324	-573	-478
164	-521	-394	-416	-427
166	-640	-536	-444	-406
173	-448	-307	-658	-382
173	-385	-243	-661	-383
176	-284	-658	-118	-165
177	-207	-176	-705	-445
181	132	-552	12	-594
182	-347	-493	-469	-404
188	-395	-310	-650	-357
189	-419	-288	-536	-620
193	-538	-430	-119	-440
195	-234	-133	-690	-449
197	-539	-578	7	-369
197	-489	-610	-11	-433
197	-405	-456	-734	-333
198	25	-190	-719	-575
199	-460	-402	-645	-284
202	-377	-271	-678	-350
