-551.0751852521237	-537.1234560119825	-388.2167041898423
-551.0751852521237	-537.1160782386703	-392.1105775778505
-550.9833333333333	-189.4	-565.7333333333333
-550.9833333333333	-181.1528828828829	-566.4089189189189
-550.9833333333332	-189.40000000000003	-565.7333333333333
-550.2822293673114	-543.7614045819751	-332.21883369266004
-550.2239303775627	-537.1252115091997	-389.46087113681546
-550.1726013681148	-540.6048326011211	-386.5297853908414
-550	-538.4736523855281	-391.6011490632186
-550	-537.6838524689067	-392.7722401474464
-549.6657302359085	-187.05777057446403	-567.0444444444445
-549.4951827840806	-187.4959031154334	-566.9722222222222
-549.2239835380116	-539.331092534863	-389.46087113681546
-549.2239835380116	-538.132527381814	-393.1563500086737
-549.2239835380116	-537.0544008675222	-393.68915160711435
-549.2239835380116	-536.4612823092214	-393.8083801320105
-549.168227616538	-180.26157576791599	-568.004947773502
-549.0334797757915	-540.6048326011211	-387.873685805181
-549.0334797757915	-539.0912202875468	-392.07618356870995
-549.0334797757915	-538.9961523412026	-392.22879991664144
-548.6220515050802	-532.2465246589617	-395
-548.468918745586	-540.6048326011211	-390.4642354655597
-548.4408143510449	-541	-388.1076200997522
-548.2518583552824	-541	-389.99367134913666
-547.9906587224439	-532.7560235002619	-395
-547.9752611324905	-181.06102253985705	-568.004947773502
-547.8011700410798	-535.3214409722223	-395
-547.7285898505652	-536.2462683422252	-395
-538.7103986300067	-425.7261916087908	-432.3578473345384
-537.2962981304122	-421.9060017479421	-508.01058721403547
-537	-421.8838736151005	-508.9236766516209
-536.6153846153846	-421.8551497743127	-510.10892964237235
-535.8163178985833	-418.9779292812573	-511.3940904195247
-535.7358490566038	-426.86792452830184	-432.62264150943395
-535.625	-416.75	-511.875
-535.0814683596618	-421.66168153951287	-514.8072179063722
-534.9943732416381	-421.3906689590497	-515.2326508283838
-532.1574594688535	-421.39066895904966	-515.324609269574
-531.9141320374977	-421.66168153951287	-515.843176420424
-524.5630975516045	-450.06164700117495	-395.9294770779622
-524.5630975516045	-447.9708543008869	-396.09064253688405
-521.4746835443038	-564.8259493670886	-257.0142405063291
-520.9234425915276	-469.545102549358	-470.03664941537284
-519.859058875185	-470.6744920102584	-469.89032238328673
-519.3552969027421	-470.6744920102584	-471.32422568553955
-506.4871794871795	-665.7179487179487	-175
-506.4230769230769	-665.9615384615385	-174.8846153846154
-506.14932126696834	-283.7918552036199	-567.3925339366516
-506.05555555555554	-284.65866666666665	-567.194888888889
-506.05555555555554	-284.62071846282373	-567.4605263157895
-506.0470588235294	-284.6235294117647	-567.4705882352941
-506	-444	-485
-504.07626081886053	-213.52396441924014	-622.5463052948105
-503.53067138207905	-213.74241789507525	-622.8258923169994
-503.4211098710216	-81.56478486928613	-623.4868991276726
-503.34265609690925	-82.27377453163506	-623
-503.2656081691386	-634.6422755978443	-410.6805993040736
-503.247359014012	-213.81393061199861	-623
-502.74661508704065	-633.8559116070098	-412.124326146749
-502.7466150870406	-634.6947516049357	-408.46106582364666
-502.54422279398733	-213.83096421316532	-623.4868991276726
-502.3650264736182	-79.99999999999999	-623.569604053698
-502.1137506186345	-633.8442082779818	-412.8018806491105
-501.9971356662346	-633.960138842235	-412.7850488220847
-501.44384727354156	-634.8417738672313	-409
-501.44384727354156	-633.960138842235	-413
-499.0286686103012	-76.08406219630709	-624.7344509232264
-498.9680408826655	-207.64710136622836	-625.1061909177415
-492.62522265764164	-549.516743854649	-466.0830067687923
-489.3310060497925	-78.60871369625768	-626.5211436423094
-488.7734693877551	-310.6183673469388	-563.4061224489795
-488.09872434830845	-313.01811244458594	-566.036479783497
-488.0289731675449	-313.10810256968693	-566.1356034333085
-488.0289731675449	-312.97333333333336	-566.231897827272
-487.6	-312.97333333333336	-567.0444444444445
-487.3178138525026	-312.7532718880757	-567.4705882352941
-486.84112149532706	-308.74299065420564	-567.7102803738318
-483.6329453894359	-310.55237242614146	-569.3625783348255
-481	-339.91111111111115	-637.6666666666666
-480.83690987124464	-339.43204577968527	-639.8884120171674
-478.7142857142857	-337.7142857142857	-640.4285714285714
-463.7245229573997	-24.398776467269613	-683.1411411411411
-462.37746453053484	-27.589843143345263	-684.4808466620624
-461.48082000310615	-24.398776467269613	-685.9734696833651
-461.4808200031061	-27.589843143345234	-687.0462804783351
-459.94369032131374	-657.6729792091116	-288.3558874788286
-459.65999999999997	-658.52	-288.05
-459.48425196850394	-659	-287.4594488188976
-459.38105093587626	-27.58984314334529	-680.3340008707951
-458.13155366407375	-25.717485214891155	-688.1437802907916
-455.61250011520093	-24.758814512008144	-688.774672489083
-455.5292906922005	-24.792997869080352	-688.774672489083
-455.4466019417477	-24.758814512008428	-688.8012263668882
-442.5126781518261	-352.1619549174037	-539.0332723258038
-442.512678151826	-352.1619549174037	-539.0332723258039
-441.9998041519781	174.07550580328615	-702.5683499288763
-441.62819443551695	-604.6607003679994	-415.05554620374727
-441.60812785727813	-604.8387664149948	-414.8990368274342
-441.60052648897664	-604.9062191510366	-414.83974991773607
-441.3414634146342	173.1219512195122	-702.329268292683
-440.1273760963738	-606.8887914400982	-414.31117040518683
-440.01914248747244	-607.0344527078346	-414.2723352200477
-440	48	-700
-439.456391400961	-604.9062191510366	-414.8990368274342
-438.8634405038117	-607.4570765661252	-413.1474975140868
-438.6473943094164	-606.8887914400982	-415.05554620374727
-438.625	-604.75	-416.25
-425.55826086956523	-222.69598367971437	-668.417090399082
-425.55826086956523	-221.4608695652174	-668.5147826086957
-424.2950000000001	-559.56	-439.625
-424.20706404413534	-559.6622691292876	-439.59379414194717
-423	-226.70967741935482	-668.7096774193549
-422.9437883261412	-226.5021576198045	-668.7394957983194
-419.3677419354839	-226.70967741935485	-665.1741935483872
-416	-533.2158545046968	-499.09491086678054
-414.5880503144655	-535.4899371069182	-500.5712788259958
-413.8571428571429	-665.1428571428571	-539.7142857142858
-413.8571428571429	-664.9774139317301	-539.8150302296199
-413.8571428571429	-664.9606247966158	-539.8184184835666
-394.1198270537369	-384.6571957998765	-560.7856701667696
-393.5359158506858	-732.9450906821074	-191.03029965488685
-393.34319360919073	-732.831007751938	-192.8643083293381
-393.07708759746055	-732.9450906821073	-193.67821623089645
-393.05726474209314	-732.8717180263945	-193.83480212113616
-392.99534883720935	-732.831007751938	-193.96589147286824
-392.9427819192749	-732.8310077519379	-193.97127991010473
-392.67579850337654	-733.1951679742313	-188.42171058651903
-392.67579850337654	-733.1381821500274	-191.13453184887754
-392.67579850337574	-733.1381821500274	-191.1345318488778
-392.42947070914704	-695.6476104830422	-280.28789825282627
-392.429470709147	-695.6476104830422	-280.2878982528263
-391.69077430684115	-733.1381821500274	-192.7013956199927
-389.3333333333333	-696.3888888888889	-273.05555555555554
-388.4363600802784	-696.2457505642246	-393.40573397508945
-388.4363600802784	-695.3556256347113	-393.46045987140934
-388.4363600802784	-695.1629753784422	-394.1197058460414
-387.8715688548674	-695.6709193535916	-394.0612000309286
-386.8932350386169	-697.211294081905	-393.40424097712423
-386.8365449249384	64.64596065709628	-706.0728014243106
-386.8365449249384	65.18962237580732	-706.2435548093831
-386.8365449249384	65.80596011651355	-711.1218911046382
-386.58712522180167	-701.3369481612356	-395.03470387096286
-386.5793936251796	-701.6692913385826	-394.5639696272534
-386.5793936251796	-701.6408940791817	-396.249910329459
-386.55244094488194	-701.6692913385826	-396.28976377952756
-386.53263013836647	-701.6800107469103	-396.27773794331006
-386.53263013836647	-701.6120494743379	-396.290797813544
-386.53263013836647	-695.275611772709	-396.4701033808674
-385.6	-702.7368421052631	-393.89473684210526
-384.84847710878415	65.6930362931084	-707.0919428550865
-384.5794736842106	-702.7368421052631	-395.0921052631579
-384.16366412213745	-702.9618320610687	-394.8396946564885
-383	-708.9226285021861	-275.240973325255
-382.9805884652649	-709.0953068960242	-275.2329724125036
-381.2894174630935	-710.7868935110582	-273.77175687441996
-381.2894174630935	-709.200117313973	-278.67870141129305
-381.26127949027034	-709.1987256759085	-278.72438436369896
-381.26127949027034	-709.1987256759083	-278.7243843636991
-381.00144957476846	-709.7777777777778	-277.9848345556587
-380.9944558488788	-708.9701068236598	-279.2019224464638
-380.5394131613653	-710.7868935110582	-276.139571216388
-379.8307274059049	-707.9730052940716	-281.28466386554624
-378.8165152051615	-709.7777777777778	-279.2019224464638
-377.828781512605	-708	-281.28466386554624
-377.7958259678387	-359.67471205322283	-651.0943161043709
-377.79582596783865	-359.6747120532229	-651.094316104371
-377.7958259678386	-359.67471205322295	-651.0943161043709
-377.06524835809734	-360.4027687522701	-651.0943161043709
-376.9917574562234	-360.50060046283295	-651.0701543920202
-376.99175745622324	-360.5006004628331	-651.0701543920202
-373.15012683064924	-360.5006004628332	-645.0845007189291
-368.7692307692308	-590.3846153846154	-568.6153846153846
-368.5	-591.1	-569.05
-368.5	-590.4389671361503	-569.086854460094
-368.34883720930236	-591.501661129568	-569.2940199335548
-368.34883720930236	-590.8517851293809	-569.3720930232557
-368.27272727272725	-590.4848484848485	-569.4848484848485
-368.15257797972413	-591.3266322127922	-569.8453925858979
-368.0571428571428	-591.3642857142858	-570.0071428571428
-368.05	-591.4833333333333	-570.05
-368.0198662936798	-592.3757838482222	-569.8250729830597
-368	-592.4285714285716	-569.8571428571429
-368	-591.5652173913044	-569.8969899665552
-367.90849692882085	-591.3761893291581	-570.1304347826087
-367.8985507246377	-591.5652173913044	-570.1304347826087
-367.8622608695652	-591.6852173913041	-570.1304347826087
-367.8125	-591.4166666666667	-570.2291666666666
-353.0154639175258	-752.7010309278351	-163.73195876288662
-345.9438794156905	-306.3307459622271	-687.1481829518777
-345.9438794156905	-305.40178785801186	-687.5470413443472
-345.5989078804653	-307.29543329468527	-685.4995324830759
-344.5270122971184	-306.3285050169225	-688.1437802907916
-342.9469090909091	-307.24290909090905	-688.7490909090909
-342.55573505654286	-309.2762520193861	-688.1437802907916
-340.9703056768559	-307.2235807860262	-688.774672489083
-327.382345532405	-102.59789049677525	-704.5285627695365
-327.38234553240494	-107.95976825362558	-707.0919428550865
-327.3823455324049	-107.95976825362564	-707.0919428550865
-294.10485436893214	-685.5660194174758	-444.11359223300985
-293.0357142857143	-738.6785714285714	-405.67857142857144
-292.29292929292933	-740.4636077929995	-407.201602631174
-292.29292929292933	-739.2121212121211	-407.2218181818181
-291.5	-741.7252747252747	-409.07692307692304
-291.36912751677846	-685.6979865771812	-440.08053691275165
-291	-742.2007434944238	-409.7360594795539
-290.32665952890795	-742.7307377846993	-410.25986957368116
-290.20503820424176	-742.7307377846993	-410.2915925122334
-289.577914484379	-743.1345634350168	-409.99187560803546
-289.3932440010693	-743.134563435017	-409.75413195618654
-288.9206834800262	-743.1192240503083	-410.2079860866768
-288.61756312911905	-743.1345634350168	-410.2079860866768
-284.7668123502044	-504.4649654589031	-584.8894684900606
-208	-294	-742
-195	-465	-621.4
-192.497461928934	-467.50253807106594	-623.9859560067682
-192.3658536585366	-467.6341463414634	-624.1219512195122
-177.64164312967642	-377.3296169664536	-630.9560973192607
-177.63689288390432	-376.25181834929316	-631.8574421015262
-176.14635116873635	-373.82360020206175	-633.2816216743864
-172.9534170593332	-368.7838668038777	-633.655045892725
-171.02859109050348	-367.491094876671	-633.7910020189863
-162.09770569620252	-601.0300632911392	-577.0799050632911
-161.98507370121345	-604.4298233133263	-579.2841673572457
-160.73728323044793	-609.3870843885398	-583.2755455825231
-159.9415864728702	-610.0786368129026	-583.9494145760962
-159.9415864728702	-604.4298233133263	-584.3795523922921
-159.7008589983075	-610.1560380457053	-584.1441644333443
-159.7008589983075	-605.4538731176563	-584.3795523922921
-159.6178904944461	-754.9466037550378	-175.98849896785612
-159.5804383441282	-610.194756962627	-584.2415854080533
-159.40989935550888	-610.2495904542509	-584.3795523922921
-159.23795599775212	-609.8079975110246	-584.8894684900606
-158.08584534731324	-752.2829838357361	-179
-149	-802	-51
-140.00000000000003	-315.4157895335322	-693.4014232000261
-140	-315.36124503484507	-693.4933906936024
-136.43903020966235	-319.07343499770695	-695.0390685466064
-134.95151153962968	-314.3925856916842	-695.072463768116
-134.69542459689205	-312.8681736510388	-697.8136570833575
-134.68115942028987	-321.1014492753623	-695.072463768116
-132.68652096730344	-321.10144927536237	-692.8088270732756
-131.90168357340008	-321.10144927536237	-695.0234979136701
-131.55746084734773	-310.5025735743774	-698.4516408463608
-98.23616092502593	-454.4451666355061	-659.575632807893
-98.17050691244239	-454.58101367476166	-661.1668729897763
-97.57433802207632	-454.4451666355061	-662.6353979932619
-84.41619962636776	-752.450493728316	-260.32946357085666
-53.00000000000003	-517.6841734993143	-648.7187389726994
-53.000000000000014	-520.5188398038906	-647.2599213952599
-53	-517.3040097078023	-650.6043874101706
-52.999999999999986	-521.7861739008366	-653.5170758741077
-50.701438410372646	-524.9076280046044	-655.0760445949886
-44.82731554160125	-674.436420722135	-481.77080062794346
-40.14454975131918	-677.3074515183746	-444.7634572194105
-37.75482616904826	-674.4364207221352	-446.80686442167564
-36.890585593633006	-681.3013425712439	-445.5122329254981
-36.860408053230756	-681.1150384162033	-450.0539109466478
-36.86040805323074	-683.1449882686761	-449.48742162788915
-36.26503923247981	-683.2840978724614	-450.0539109466478
-33	-542	-589
-32.276302880999985	-681.3013425712439	-452
2	167	-768
63	-575	-608
69.60536398467434	-877.2413793103449	-297.64750957854403
69.75711982804944	-879.6800107469103	-298.18395128067345
113.882	-462.17466666666667	-664.5853333333333
114.44286839897222	-461.66953604273783	-665.5498783454987
114.72868217054264	-461.16279069767444	-666
114.7396593673966	-461.75182481751824	-665.5498783454988
132.5464259659865	-363.4506179867674	-704.8735309372905
134.40290914009478	-363.530884190773	-696.3448801035945
137.1898637625332	-363.58746373816064	-696.3448801035945
330.18717504332756	-620.0866551126517	-613.4471403812825
